BRDCST_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20201101,KBS2,132519,142324,도도솔솔라라솔,<7회>,7회,전국,005805,드라마&영화,드라마,미니시리즈,0.02416,0.60059,0.48954,0.09501,0.83557,1.88882,0.50152,0.72561,1.39216,0.47703,0.18586,1.91661,1.33628,0.95546,"구라라역:고아라,선우준역:이재욱,차은석역:김주헌,진하영역:신은수,진숙경역:예지원,김만복역:이순재,이승기역:윤종빈,구만수역:엄효섭,문비서역:안내상,공미숙역:문희경,조윤실역:서이숙,추민수역:최광제,선우명역:최광일,방정남역:문태유,임자경역:전수경,김시아역:김주연,오영주역:이서안,신재민역:송민재,안중호역:강형석,승기엄마역:박성연,예서엄마역:이선희,미란씨역:정연"
20201101,KBS2,143327,153242,도도솔솔라라솔,<8회>,8회,전국,005915,드라마&영화,드라마,미니시리즈,0.26856,0.64203,0.3481,0.18333,0.95414,1.22782,0.6413,0.7845,1.25792,0.31692,0.22421,1.69633,0.72553,1.14867,"구라라역:고아라,선우준역:이재욱,차은석역:김주헌,진하영역:신은수,진숙경역:예지원,김만복역:이순재,이승기역:윤종빈,구만수역:엄효섭,문비서역:안내상,공미숙역:문희경,조윤실역:서이숙,추민수역:최광제,선우명역:최광일,방정남역:문태유,임자경역:전수경,김시아역:김주연,오영주역:이서안,신재민역:송민재,안중호역:강형석,승기엄마역:박성연,예서엄마역:이선희,미란씨역:정연"
20201101,MBC,243719,251230,카이로스,<1부>,2회,서울/경기/대전/대구/광주/울산/강원/충북/충남/전북/전남/경북/경남,003511,드라마&영화,드라마,미니시리즈,0.08075,0.41972,0.06267,1.05525,1.83158,0.97963,0.41864,0.48115,1.35012,0.21214,0.82121,2.18806,0.6393,0.48275,"김서진역:신성록,한애리역:이세영,서도균역:안보현,강현채역:남규리,임건욱역:강승윤,박수정역:이주명,곽송자역:황정민,유서일역:신구,김진호역:고규필,이택규역:조동인,박호영역:임철형,정혜경역:소희정,최덕호역:전광진,이태우역:정성준,강병석역:이태구,김서진어린시절역:이정준,김다빈역:심혜연,퀵배달부역:이시언"
20201101,MBC,251343,254656,카이로스,<2부>,2회,서울/경기/대전/대구/광주/울산/강원/충북/충남/전북/전남/경북/경남,003313,드라마&영화,드라마,미니시리즈,0.23928,0.24176,0.48035,0.52897,1.41639,0.90965,0.47692,0,0.5899,0.22643,0.57022,1.99596,0.51258,0.524,"김서진역:신성록,한애리역:이세영,서도균역:안보현,강현채역:남규리,임건욱역:강승윤,박수정역:이주명,곽송자역:황정민,유서일역:신구,김진호역:고규필,이택규역:조동인,박호영역:임철형,정혜경역:소희정,최덕호역:전광진,이태우역:정성준,강병석역:이태구,김서진어린시절역:이정준,김다빈역:심혜연,퀵배달부역:이시언"
20201101,SBS,020000,022830,펜트하우스,<1부>,2회,서울/경기/부산/대전/대구/광주/울산/강원/충남/전남/경북/경남/제주,002830,드라마&영화,드라마,미니시리즈,0.35307,0,0.04967,0.45776,0.12219,0.30509,0.30943,0,0,0.0567,0.91298,0.18515,0.03488,0.14492,"심수련역:이지아,천서진역:김소연,오윤희역:유진,주단태역:엄기준,강마리역:신은경,이규진역:봉태규,하윤철역:윤종훈,구호동역:박은석,고상아역:윤주희,마두기역:하도권,윤태주역:이철민,양미옥역:김로사,배로나역:김현수,유제니역:진지희,주석훈역:김영대,민설아역:조수민,주석경역:한지현,하은별역:최예빈,이민혁역:이태빈,주혜인역:나소예,조상헌역:변우민,조비서역:김동규"
20201101,SBS,023041,025430,펜트하우스,<2부>,2회,서울/경기/부산/대전/대구/광주/울산/강원/충남/전남/경북/경남/제주,002349,드라마&영화,드라마,미니시리즈,0.05838,0,0.10496,0.59933,0.16785,0.16824,0.09497,0.18526,0,0.03519,1.0786,0.17454,0.01676,0.06786,"심수련역:이지아,천서진역:김소연,오윤희역:유진,주단태역:엄기준,강마리역:신은경,이규진역:봉태규,하윤철역:윤종훈,구호동역:박은석,고상아역:윤주희,마두기역:하도권,윤태주역:이철민,양미옥역:김로사,배로나역:김현수,유제니역:진지희,주석훈역:김영대,민설아역:조수민,주석경역:한지현,하은별역:최예빈,이민혁역:이태빈,주혜인역:나소예,조상헌역:변우민,조비서역:김동규"
20201101,SBS,025641,033320,펜트하우스,<3부>,2회,서울/경기/부산/대전/대구/광주/울산/강원/충남/전남/경북/경남/제주,003639,드라마&영화,드라마,미니시리즈,0.07459,0.01183,0,0.46773,0.05949,0.08455,0.05551,0.01668,0,0.01652,0.35402,0.10407,0.00813,0.04315,"심수련역:이지아,천서진역:김소연,오윤희역:유진,주단태역:엄기준,강마리역:신은경,이규진역:봉태규,하윤철역:윤종훈,구호동역:박은석,고상아역:윤주희,마두기역:하도권,윤태주역:이철민,양미옥역:김로사,배로나역:김현수,유제니역:진지희,주석훈역:김영대,민설아역:조수민,주석경역:한지현,하은별역:최예빈,이민혁역:이태빈,주혜인역:나소예,조상헌역:변우민,조비서역:김동규"
20201101,SBS,112102,115215,날아라개천용,<1부>,1회,서울/경기/부산/대전/광주/울산/강원/충북/충남/전북/전남/경남/제주,003113,드라마&영화,드라마,미니시리즈,0.12924,0.64849,0.42633,0.43957,0.39758,0.7354,0.92109,0.20963,0.17637,0.2119,0.66536,0.99163,1.35568,1.18487,"박태용역:권상우,박삼수역:배성우,이유경역:김주현,장윤석역:정웅인,강철우역:김응수,조기수역:조성하,김형춘역:김갑수,한상만역:이원종,황민경역:안시하,김병대역:박지일,김귀현역:이순원,이진실역:김혜화,강채은역:김윤경,강상현역:하경,최재필역:정희민,임수철역:윤주빈,이철규역:권동호,김원복역:어성욱,조덕종역:김균하,장해열역:조재룡,오재수역:지남혁,허재영역:곽민석,김두식역:지태양,이재성역:윤정일,안영권역:이철민,배승근역:장격수,봉준석역:남진복,윤희성역:박건,정명희역:채원빈,오재덕역:동방우,박태용어린시절역:박상훈"
20201101,SBS,115400,122457,날아라개천용,<2부>,1회,서울/경기/부산/대전/광주/울산/강원/충북/충남/전북/전남/경남/제주,003057,드라마&영화,드라마,미니시리즈,0.4232,0.81106,0.47138,1.00849,1.21683,1.9798,1.69967,1.47526,0.42023,0.31508,1.33716,1.1971,2.75417,1.3891,"박태용역:권상우,박삼수역:배성우,이유경역:김주현,장윤석역:정웅인,강철우역:김응수,조기수역:조성하,김형춘역:김갑수,한상만역:이원종,황민경역:안시하,김병대역:박지일,김귀현역:이순원,이진실역:김혜화,강채은역:김윤경,강상현역:하경,최재필역:정희민,임수철역:윤주빈,이철규역:권동호,김원복역:어성욱,조덕종역:김균하,장해열역:조재룡,오재수역:지남혁,허재영역:곽민석,김두식역:지태양,이재성역:윤정일,안영권역:이철민,배승근역:장격수,봉준석역:남진복,윤희성역:박건,정명희역:채원빈,오재덕역:동방우,박태용어린시절역:박상훈"
20201101,SBS,123308,130119,날아라개천용,<1부>,2회,서울/경기/부산/대전/광주/울산/강원/충북/충남/전북/전남/경남/제주,002811,드라마&영화,드라마,미니시리즈,0.93003,1.37012,0.78417,1.10566,1.76367,1.86005,1.39275,1.59906,0.56674,0.38763,1.34617,2.65276,2.53572,1.63028,"박태용역:권상우,박삼수역:배성우,이유경역:김주현,장윤석역:정웅인,강철우역:김응수,조기수역:조성하,김형춘역:김갑수,한상만역:이원종,황민경역:안시하,김병대역:박지일,김귀현역:이순원,이진실역:김혜화,강채은역:김윤경,강상현역:하경,최재필역:정희민,임수철역:윤주빈,이철규역:권동호,김원복역:어성욱,조덕종역:김균하,장해열역:조재룡,오재수역:지남혁,허재영역:곽민석,김두식역:지태양,이재성역:윤정일,안영권역:이철민,배승근역:장격수,봉준석역:남진복,윤희성역:박건,정명희역:채원빈,오재덕역:동방우,박태용어린시절역:박상훈"
20201101,SBS,130304,133347,날아라개천용,<2부>,2회,서울/경기/부산/대전/광주/울산/강원/충북/충남/전북/전남/경남/제주,003043,드라마&영화,드라마,미니시리즈,0.43291,1.48219,1.2154,1.2656,2.86267,2.39893,1.65294,1.60162,1.25064,0.76553,1.33801,4.02954,2.68315,1.97923,"박태용역:권상우,박삼수역:배성우,이유경역:김주현,장윤석역:정웅인,강철우역:김응수,조기수역:조성하,김형춘역:김갑수,한상만역:이원종,황민경역:안시하,김병대역:박지일,김귀현역:이순원,이진실역:김혜화,강채은역:김윤경,강상현역:하경,최재필역:정희민,임수철역:윤주빈,이철규역:권동호,김원복역:어성욱,조덕종역:김균하,장해열역:조재룡,오재수역:지남혁,허재영역:곽민석,김두식역:지태양,이재성역:윤정일,안영권역:이철민,배승근역:장격수,봉준석역:남진복,윤희성역:박건,정명희역:채원빈,오재덕역:동방우,박태용어린시절역:박상훈"
20201101,SBS,150739,152542,펜트하우스,,,전국,001803,드라마&영화,드라마,미니시리즈,1.48068,0.7246,0.12607,0.81102,1.24974,1.32598,1.03106,2.68666,0.25833,0.07139,1.77819,0.76538,0.53143,1.10456,"심수련역:이지아,천서진역:김소연,오윤희역:유진,주단태역:엄기준,강마리역:신은경,이규진역:봉태규,하윤철역:윤종훈,구호동역:박은석,고상아역:윤주희,마두기역:하도권,윤태주역:이철민,양미옥역:김로사,배로나역:김현수,유제니역:진지희,주석훈역:김영대,민설아역:조수민,주석경역:한지현,하은별역:최예빈,이민혁역:이태빈,주혜인역:나소예,조상헌역:변우민,조비서역:김동규"
20201101,JTBC,141517,152554,사생활,,8회,전국,011037,드라마&영화,드라마,미니시리즈,0.25172,0.07841,0.20248,0.12845,0.33844,0.54112,0.31944,0.02087,0.21554,0.25612,0.07592,0.5111,0.53225,0.49418,"차주은역:서현,이정환역:고경표,정복기역:김효진,김재욱역:김영민,차현태역:박성근,김미숙역:송선미,한손역:태원석,박태주역:유희제,장민정역:장진희,양인숙역:윤사봉,남사장역:김서원,김실장역:김민상,우석호역:김바다,최윤석역:장원혁,고혜원역:송상은,오현경역:차수연,유병준역:민지오,김명현역:이학주,정대상역:박성훈,강수진역:이윤설,이민규역:곽민호,박경섭역:윤정훈"
20201101,JTBC,154203,165115,경우의수,,10회,전국,010912,드라마&영화,드라마,미니시리즈,0.51894,0.553,0.03709,0.48845,0.28113,0.25871,0.2221,0.36646,0.10532,0.6627,0.57414,0.37353,0.31668,0.21091,"이수역:옹성우,경우연역:신예은,온준수역:김동준,김영희역:안은진,한진주역:백수민,신현재역:최찬호,진상혁역:표지훈,이영환역:안내상,최원정역:김희정,박미숙역:조련,경만호역:서상원,민상식역:오희준"
20201101,tvN,035242,054926,슬기로운의사생활,,12회,전국,015644,드라마&영화,드라마,미니시리즈,0.03941,0,0,0,0.08591,0.06958,0.10111,0,0,0,0.23694,0.36513,0.08405,0.02408,"이익준역:조정석,안정원역:유연석,김준완역:정경호,양석형역:김대명,채송화역:전미도,정로사역:김해숙,주종수역:김갑수,도재학역:정문성,용석민역:문태유,장겨울역:신현빈,안치홍역:김준한,봉광현역:최영준,추민하역:안은진,허선빈역:하윤경,명은원역:김혜인,장윤복역:조이현,장홍도역:배현성,송수빈역:김수진,소이현역:윤혜리,배준희역:신도현,주전역:조승연,황재신역:양조아,이우주역:김준,민기준역:서진원,종세혁역:전광진,이영하역:이노아,김재환역:이달,국해성역:이혜은,함덕주역:김비비,한현희역:이지원,한승주역:김지성,은선진역:설유진,이익순역:곽선영,조영혜역:문희경,양태양역:남명렬,김태연역:이소윤,천명태역:최영우,선우희수역:박한솔,장겨울남동생역:박정우,고아라역:고아라"
