BRDCST_DE,BRDCST_END_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20210915,20210915,KBS Story,125010,135850,부부클리닉사랑과전쟁,,352회,전국,010840,드라마&영화,드라마,단막극,0.11737,0.08351,0.00388,0,0,0.03026,0.01699,0,0.09621,0.00682,0.02555,0.09199,0.02558,0.01069,"이재만,민지영,최영완,이정수,장가현,손유경,이준우"
20210915,20210915,KBS Story,140010,145350,목욕탕집남자들,,81회,전국,005340,드라마&영화,드라마,주말연속극,0,0,0.01066,0,0,0.08688,0.01935,0,0.02049,0,0.01178,0.03265,0.04526,0.19616,"이순재,강부자,장용,고두심,남성훈,윤여정,배종옥,윤다훈,도지원,김희선"
20210915,20210915,KBS Story,145510,154850,목욕탕집남자들,,82회,전국,005340,드라마&영화,드라마,주말연속극,0.20069,0.03847,0.00402,0.02027,0,0.00207,0.09813,0.29743,0,0,0.08795,0.14866,0.0569,0.41787,"이순재,강부자,장용,고두심,남성훈,윤여정,배종옥,윤다훈,도지원,김희선"
20210915,20210915,KBS Story,155010,162850,속아도꿈결,,106회,전국,003840,드라마&영화,드라마,일일연속극,0,0,0,0.01334,0,0.00564,0.01939,0,0,0.01164,0,0.00866,0.04488,0.04844,"금종화역:최정우,강모란역:박준금,금상백역:류진,인영혜역:박탐희,금상구역:임형준,오민희역:윤해영,금상민역:이태구,한그루역:왕지혜,한다발역:함은정,민가은역:주아름,최지완역:박재정,현시운역:주종혁,금민아역:김인이,금인서역:옥진욱,민솔역:이고은,최이재역:서우승,기유영역:양소민,임헌역:조한결,이제문역:유장영"
20210915,20210915,KBS Story,163010,165850,속아도꿈결,,107회,전국,002840,드라마&영화,드라마,일일연속극,0.32366,0,0,0,0,0.06072,0.03823,0,0,0.1252,0,0.09314,0.14393,0.03523,"금종화역:최정우,강모란역:박준금,금상백역:류진,인영혜역:박탐희,금상구역:임형준,오민희역:윤해영,금상민역:이태구,한그루역:왕지혜,한다발역:함은정,민가은역:주아름,최지완역:박재정,현시운역:주종혁,금민아역:김인이,금인서역:옥진욱,민솔역:이고은,최이재역:서우승,기유영역:양소민,임헌역:조한결,이제문역:유장영"
20210915,20210915,KBS Story,170010,174350,빨강구두,,38회,전국,004340,드라마&영화,드라마,일일연속극,0.46931,0,0,0.0164,0.00836,0,0.09991,0,0,0.02891,0,0,0.16487,0.03563,"민희경역:최명길,김진아역:소이현,윤기석역:박윤재,윤현석역:신정윤,권혜빈역:정유민,권혁상역:선우재덕,권수연역:최영완,최숙자역:반효정,소옥경역:경인선,양선희역:이숙,소태길역:김광영,이건욱역:지상윤,정유경역:하은진"
20210915,20210915,KBS Story,174510,182850,빨강구두,,39회,전국,004340,드라마&영화,드라마,일일연속극,0,0.1062,0.02414,0,0.06313,0.12555,0.04855,0,0.34782,0.00785,0,0.24917,0.15758,0.06662,"민희경역:최명길,김진아역:소이현,윤기석역:박윤재,윤현석역:신정윤,권혜빈역:정유민,권혁상역:선우재덕,권수연역:최영완,최숙자역:반효정,소옥경역:경인선,양선희역:이숙,소태길역:김광영,이건욱역:지상윤,정유경역:하은진"
20210915,20210915,KBS Story,183010,190850,빨강구두,,40회,전국,003840,드라마&영화,드라마,일일연속극,0,0,0.07382,0.05022,0.05914,0.04286,0.00592,0.74191,0.10715,0,0.22008,0,0.18222,0.0225,"민희경역:최명길,김진아역:소이현,윤기석역:박윤재,윤현석역:신정윤,권혜빈역:정유민,권혁상역:선우재덕,권수연역:최영완,최숙자역:반효정,소옥경역:경인선,양선희역:이숙,소태길역:김광영,이건욱역:지상윤,정유경역:하은진"
20210915,20210915,KBS Story,191010,194850,빨강구두,,41회,전국,003840,드라마&영화,드라마,일일연속극,0,0,0.08121,0.01218,0.15857,0.05411,0.03349,0.05498,0,0.00364,0.00952,0.00913,0.12751,0.02672,"민희경역:최명길,김진아역:소이현,윤기석역:박윤재,윤현석역:신정윤,권혜빈역:정유민,권혁상역:선우재덕,권수연역:최영완,최숙자역:반효정,소옥경역:경인선,양선희역:이숙,소태길역:김광영,이건욱역:지상윤,정유경역:하은진"
20210915,20210915,KBS Story,195010,204850,목욕탕집남자들,,81회,전국,005840,드라마&영화,드라마,주말연속극,0,0,0.19492,0.006,0.01871,0.03596,0.02904,0,0.04776,0,0.01204,0.01316,0.03124,0.08525,"이순재,강부자,장용,고두심,남성훈,윤여정,배종옥,윤다훈,도지원,김희선"
