BRDCST_DE,BRDCST_END_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20211101,20211101,OBS,182359,192304,별에서온그대,,11회,전국,005905,드라마&영화,드라마,미니시리즈,0,0,0.00471,0.14752,0.16522,0.06226,0.06978,0,0,0.02779,0,0.20229,0.05459,0.05596,"천송이역:전지현,도민준역:김수현,이휘경역:박해진,유세미역:유인나,이재경역:신성록,양미연역:나영희,천민구역:엄효섭,천윤재역:안재현,홍사장역:홍진경,철수역:조세호,혁역:남창희,장영목역:김창완,이범중역:이정길,홍은아역:성병숙,한선영역:이일화,유석역:오상진,한유라역:유인영,천송이어린시절역:김현수,이휘경어린시절역:조승현,유세미어린시절역:김혜원,안대표역:조희봉,박형사역:김희원,매니저역:김강현,민아역:김보미,이재경비서역:이이경,유과장역:유준상,톱스타역:박정아,윤성동역:정은표,황진이역:손은서,이형욱역:김수로,박민규감독역:장항준,스타일리스트역:정윤기,구암허준역:박영규,막내스태프역:노형욱,고혜미역:수지,이한경역:연우진,허균역:류승룡,왕재수역:양주호,톱여배우역:박산다라"
20211101,20211101,JTBC,100608,111128,구경이,,1회,전국,010520,드라마&영화,드라마,미니시리즈,0,0,0.0039,0.40083,0.21622,0.27088,0.39681,0.28739,0,0,0.30702,0.1435,0.42494,0.39546,"구경이역:이영애,케이역:김혜준,용숙역:김해숙,나제희역:곽선영,산타역:백성철,경수역:조현철,건욱역:이홍내,정연역:배해선,김부장역:정석용,허성태역:최대철,허현태역:박지빈,고담역:김수로"
20211101,20211101,JTBC,112401,123801,구경이,,2회,전국,011400,드라마&영화,드라마,미니시리즈,0,0,0.0137,0.57422,0.26226,1.10487,0.34617,0.42948,0,0,0.95633,0.3465,0.56521,0.55385,"구경이역:이영애,케이역:김혜준,용숙역:김해숙,나제희역:곽선영,산타역:백성철,경수역:조현철,건욱역:이홍내,정연역:배해선,김부장역:정석용,허성태역:최대철,허현태역:박지빈,고담역:김수로"
20211101,20211102,JTBC,224821,000106,구경이,,1회,전국,011245,드라마&영화,드라마,미니시리즈,0.13586,0.05462,0.43995,0.20549,0.48683,1.01002,0.3652,0,0.09844,0.56925,0.25276,1.05114,1.00149,0.45964,"구경이역:이영애,케이역:김혜준,용숙역:김해숙,나제희역:곽선영,산타역:백성철,경수역:조현철,건욱역:이홍내,정연역:배해선,김부장역:정석용,허성태역:최대철,허현태역:박지빈,고담역:김수로"
20211101,20211101,tvN,223407,233542,하이클래스,,16회,전국,010135,드라마&영화,드라마,미니시리즈,0.74238,0.80892,0.90635,0.82353,2.26886,3.11298,2.49273,1.27348,0.56548,1.10422,2.48085,3.84696,7.12157,2.21544,"송여울역:조여정,남지선역:김지수,대니오역:하준,황나윤역:박세진,차도영역:공현주,안지용역:김남희,도진설역:우현주,한건영역:이정열,노아맘역:윤인조,유빈맘역:강연정,황재인역:박소이,안이찬역:장선율,이준희역:김지유,곽시우역:서윤혁,레이첼조역:이가은,안비서역:이채민,이정우역:김영재,이준모역:최보근,곽상건역:최성준,심애순역:서정연,정미도역:김진엽,알렉스코머역:김성태,구용회역:권혁"
20211101,20211101,AXN,050010,061850,가족끼리왜이래,,51회,전국,011840,드라마&영화,드라마,주말연속극,0,0,0,0,0.30195,0,0.02963,0,0,0.00942,0.31538,0.00403,0.01246,0.04529,"차순봉역:유동근,차강심역:김현주,문태주역:김상경,문대오역:김용건,백설희역:나영희,차강재역:윤박,권효진역:손담비,권기찬역:김일우,허양금역:견미리,차달봉역:박형식,강서울역:남지현,윤은호역:서강준,차순금역:양희경,서중백역:김정민,노영설역:김정난,이영진역:이소윤,지하철약장수역:황광희,변우탁역:송재희,서예진역:이서연,차인우역:홍현택,쪽칼역:장인섭,미스고역:김서라,공비서역:류제희,이국희역:이국주"
20211101,20211101,AXN,062010,073850,가족끼리왜이래,,52회,전국,011840,드라마&영화,드라마,주말연속극,0,0,0,0.00377,0.32705,0.23753,0.17454,0,0,0,0.46049,0,0.25447,0.23695,"차순봉역:유동근,차강심역:김현주,문태주역:김상경,문대오역:김용건,백설희역:나영희,차강재역:윤박,권효진역:손담비,권기찬역:김일우,허양금역:견미리,차달봉역:박형식,강서울역:남지현,윤은호역:서강준,차순금역:양희경,서중백역:김정민,노영설역:김정난,이영진역:이소윤,지하철약장수역:황광희,변우탁역:송재희,서예진역:이서연,차인우역:홍현택,쪽칼역:장인섭,미스고역:김서라,공비서역:류제희,이국희역:이국주"
20211101,20211101,AXN,094010,111850,오자룡이간다,,57회/58회,전국,013840,드라마&영화,드라마,일일연속극,0,0,0,0.00419,0,0,0.0105,0,0.03629,0,0.00452,0,0.01693,0.01307,"오자룡역:이장우,나공주역:오연서,진용석역:진태현,나진주역:서현진,장백로역:장미희,나상호역:독고영재,고성실역:김혜옥,천금순역:김영옥,오만수역:한진희,오재룡역:류담,이기자역:이휘향,이기영역:조미령,김인국역:정찬,김마리역:유호린,민우역:김민수,찰스왕역:길용우,오여사역:이영란,김은희"
20211101,20211101,AXN,112010,123850,가족끼리왜이래,,51회,전국,011840,드라마&영화,드라마,주말연속극,0.01681,0,0,0.01395,0,0.03032,0.00197,0,0,0,0.00954,0,0.22052,0.00154,"차순봉역:유동근,차강심역:김현주,문태주역:김상경,문대오역:김용건,백설희역:나영희,차강재역:윤박,권효진역:손담비,권기찬역:김일우,허양금역:견미리,차달봉역:박형식,강서울역:남지현,윤은호역:서강준,차순금역:양희경,서중백역:김정민,노영설역:김정난,이영진역:이소윤,지하철약장수역:황광희,변우탁역:송재희,서예진역:이서연,차인우역:홍현택,쪽칼역:장인섭,미스고역:김서라,공비서역:류제희,이국희역:이국주"
20211101,20211101,AXN,124010,135850,가족끼리왜이래,,52회,전국,011840,드라마&영화,드라마,주말연속극,0,0,0,0.00877,0.04521,0.03113,0.00436,0,0,0.00385,0.05475,0.00325,0.18728,0.00844,"차순봉역:유동근,차강심역:김현주,문태주역:김상경,문대오역:김용건,백설희역:나영희,차강재역:윤박,권효진역:손담비,권기찬역:김일우,허양금역:견미리,차달봉역:박형식,강서울역:남지현,윤은호역:서강준,차순금역:양희경,서중백역:김정민,노영설역:김정난,이영진역:이소윤,지하철약장수역:황광희,변우탁역:송재희,서예진역:이서연,차인우역:홍현택,쪽칼역:장인섭,미스고역:김서라,공비서역:류제희,이국희역:이국주"
20211101,20211101,AXN,140010,151850,오로라공주,,99회/100회,전국,011840,드라마&영화,드라마,일일연속극,0,0.27252,0,0,0,0.0047,0.06277,0,0,0.1214,0,0.30083,0.03111,0.0124,"오로라역:전소민,황마마역:오창석,사임당역:서우림,왕여옥역:임예진,오왕성역:박영규,황시몽역:김보연,오금성역:손창민,황미몽역:박해미,오수성역:오대규,황자몽역:김혜은,장연실역:이상숙,이강숙역:이아현,김선미역:이현경,박지영역:정주연,박사공역:김정도,박주리역:신주아,윤해기역:김세민,나타샤역:송원근,수다역:정연주,노다지역:백옥담,설설희역:서하준,김보경역:김동화,오대산역:변희봉,설국역:임혁,안나역:김영란,숙정역:최소은,장푸르메역:김예령,이사벨역:이사벨,백도역:설운도,김주완역:강신하"
20211101,20211101,AXN,152010,165850,오자룡이간다,,57회/58회,전국,013840,드라마&영화,드라마,일일연속극,0,0,0.00132,0,0,0.00232,0.01662,0,0.00175,0,0.02095,0.06711,0.00092,0.05285,"오자룡역:이장우,나공주역:오연서,진용석역:진태현,나진주역:서현진,장백로역:장미희,나상호역:독고영재,고성실역:김혜옥,천금순역:김영옥,오만수역:한진희,오재룡역:류담,이기자역:이휘향,이기영역:조미령,김인국역:정찬,김마리역:유호린,민우역:김민수,찰스왕역:길용우,오여사역:이영란,김은희"
20211101,20211101,AXN,180010,191850,가족끼리왜이래,,51회,전국,011840,드라마&영화,드라마,주말연속극,0,0.01624,0.00329,0.01011,0.13304,0.28472,0.02927,0,0.01365,0,0.16432,0,0.18314,0.02798,"차순봉역:유동근,차강심역:김현주,문태주역:김상경,문대오역:김용건,백설희역:나영희,차강재역:윤박,권효진역:손담비,권기찬역:김일우,허양금역:견미리,차달봉역:박형식,강서울역:남지현,윤은호역:서강준,차순금역:양희경,서중백역:김정민,노영설역:김정난,이영진역:이소윤,지하철약장수역:황광희,변우탁역:송재희,서예진역:이서연,차인우역:홍현택,쪽칼역:장인섭,미스고역:김서라,공비서역:류제희,이국희역:이국주"
20211101,20211101,AXN,192010,203850,가족끼리왜이래,,52회,전국,011840,드라마&영화,드라마,주말연속극,0.0558,0.02711,0,0.02417,0.1512,0.29815,0.06394,0,0.03847,0,0.01669,0.09851,0.18648,0.04484,"차순봉역:유동근,차강심역:김현주,문태주역:김상경,문대오역:김용건,백설희역:나영희,차강재역:윤박,권효진역:손담비,권기찬역:김일우,허양금역:견미리,차달봉역:박형식,강서울역:남지현,윤은호역:서강준,차순금역:양희경,서중백역:김정민,노영설역:김정난,이영진역:이소윤,지하철약장수역:황광희,변우탁역:송재희,서예진역:이서연,차인우역:홍현택,쪽칼역:장인섭,미스고역:김서라,공비서역:류제희,이국희역:이국주"
20211101,20211101,AXN,204010,215850,오로라공주,,99회/100회,전국,011840,드라마&영화,드라마,일일연속극,0,0,0.00418,0.00426,0,0,0.04932,0,0,0,0,0.00745,0.07062,0.00808,"오로라역:전소민,황마마역:오창석,사임당역:서우림,왕여옥역:임예진,오왕성역:박영규,황시몽역:김보연,오금성역:손창민,황미몽역:박해미,오수성역:오대규,황자몽역:김혜은,장연실역:이상숙,이강숙역:이아현,김선미역:이현경,박지영역:정주연,박사공역:김정도,박주리역:신주아,윤해기역:김세민,나타샤역:송원근,수다역:정연주,노다지역:백옥담,설설희역:서하준,김보경역:김동화,오대산역:변희봉,설국역:임혁,안나역:김영란,숙정역:최소은,장푸르메역:김예령,이사벨역:이사벨,백도역:설운도,김주완역:강신하"
20211101,20211101,CHING,122747,133742,홍천기,,1회,전국,010955,드라마&영화,드라마,미니시리즈,0,0,0,0.00889,0.00426,0.00629,0,0,0,0,0.00775,0,0.00522,0.00421,"하람역:안효섭,홍천기역:김유정,양명대군(이율)역:공명,주향대군(이후)역:곽시양,삼신(三神)역:문숙,성조역:조성하,최원호역:김광규,한건역:장현성,미수역:채국희,홍은오역:최광일,장주부역:리민,견주댁역:윤사봉,심정우역:하남우,정쇤내역:양현민,안영회역:정동근,강춘복역:정영기,고필(청지기)역:고규필,무영역:송원석,만수역:김현목,서기정역:이상운,차영욱역:홍진기,최정역:홍경,박사력역:배명진,호령역:조예린,성진기역:조원희,간윤국역:박정학,어린하람역:최승훈,어린홍천기역:이남경,하성진역:한상진"
20211101,20211101,CHING,135348,150434,홍천기,,2회,전국,011046,드라마&영화,드라마,미니시리즈,0,0,0,0.00448,0,0.03661,0.01521,0,0,0.03563,0,0,0.03546,0.22233,"하람역:안효섭,홍천기역:김유정,양명대군(이율)역:공명,주향대군(이후)역:곽시양,삼신(三神)역:문숙,성조역:조성하,최원호역:김광규,한건역:장현성,미수역:채국희,홍은오역:최광일,장주부역:리민,견주댁역:윤사봉,심정우역:하남우,정쇤내역:양현민,안영회역:정동근,강춘복역:정영기,고필(청지기)역:고규필,무영역:송원석,만수역:김현목,서기정역:이상운,차영욱역:홍진기,최정역:홍경,박사력역:배명진,호령역:조예린,성진기역:조원희,간윤국역:박정학,어린하람역:최승훈,어린홍천기역:이남경,하성진역:한상진"
20211102,20211102,CHING,004935,015930,홍천기,,1회,전국,010955,드라마&영화,드라마,미니시리즈,0,0.03417,0.05568,0,0,0.04324,0.00301,0,0,0,0,0.02548,0.02989,0.01203,"하람역:안효섭,홍천기역:김유정,양명대군(이율)역:공명,주향대군(이후)역:곽시양,삼신(三神)역:문숙,성조역:조성하,최원호역:김광규,한건역:장현성,미수역:채국희,홍은오역:최광일,장주부역:리민,견주댁역:윤사봉,심정우역:하남우,정쇤내역:양현민,안영회역:정동근,강춘복역:정영기,고필(청지기)역:고규필,무영역:송원석,만수역:김현목,서기정역:이상운,차영욱역:홍진기,최정역:홍경,박사력역:배명진,호령역:조예린,성진기역:조원희,간윤국역:박정학,어린하람역:최승훈,어린홍천기역:이남경,하성진역:한상진"
20211101,20211101,CNTV,020000,030122,에덴의동쪽,,32회,전국,010122,드라마&영화,드라마,주간연속극,0,0.01405,0.03598,0.05698,0.00793,0.01349,0.28166,0,0.01993,0,0.11378,0.02337,0.01006,0.04455,"이동철역:송승헌,이동욱역:연정훈,지현역:한지혜,민혜린역:이다해,신명훈역:박해진,국영란역:이연희,기순역:전소민,혜령역:정소영,제니스역:정혜영,마이크역:데니스오,백성현역:박성웅,미애역:신은정,신태환역:조민기,지현어린시절역:남지현"
20211101,20211101,CNTV,031227,042141,연모,,4회,전국,010914,드라마&영화,드라마,미니시리즈,0,0.02332,0,0,0.01979,0,0.07542,0,0.02708,0,0.01532,0,0.03652,0.00358,"이휘역:박은빈,정지운역:로운,이현역:남윤수,김가온역:최병찬,신소은역:배윤경,노하경역:정채연,한기재역:윤제문,정석조역:배수빈,혜종역:이필모,김상궁역:백현주,홍내관역:고규필,창천군역:손종학,대비역:이일화,신영수역:박원상,노학수역:정재성,양문수역:김인권,김씨부인역:박은혜,윤형설역:김재철,구별감역:허정민,중전역:손여은,제현대군역:차성제,박범두역:노상보,최만달역:김민석,창운군역:김서하,원산군역:김택,방영지역:이수민,방질금역:장세현,빈궁역:한채아,어린시절이휘역:최명빈,어린시절정지운역:고우림,어린시절이현역:최로운,어린시절홍내관역:김건"
20211101,20211101,CNTV,043046,051852,왕과비,,43회,전국,004806,드라마&영화,드라마,주말연속극,0,0,0,0,0,0,0,0,0,0,0,0,0.00121,0.19819,"임동진,정태우,채시라,안재모,신구"
20211101,20211101,CNTV,083409,093729,암행어사조선비밀수사단,,14회,전국,010320,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0.10779,0.04995,0,0,0,0,0.00224,0.01079,0.0336,"성이겸역:김명수,홍다인역:권나라,박춘삼역:이이경,성이범역:이태환,강순애역:조수민,김병근역:손병호,장태승역:안내상,조필하역:염동헌,임금역:황동주,김만희역:채동현,서용역:박주형,최도관역:신지훈"
20211101,20211101,CNTV,095752,110059,스토브리그,,5회,전국,010307,드라마&영화,드라마,미니시리즈,0,0.11216,0.01666,0.25464,0.2204,0.01647,0.15696,0,0.00301,0.00865,0.07929,0.00194,0.01999,0.21312,"백승수역:남궁민,이세영역:박은빈,권경민역:오정세,한재희역:조병규,고강선역:손종학,고세혁역:이준혁,양원섭역:윤병희,유경택역:김도현,임미선역:김수진,변치훈역:박진우,장우석역:김기무,장진우역:홍기준,유민호역:채종협,임동규역:조한선,서영주역:차엽,곽한영역:김동원,강태민역:김봉만,이용재역:장원형,윤성복역:이얼,최용구역:손광업,이철민역:김민상,민태성역:서호철,김종무역:이대연,오사훈역:송영규,김영채역:박소진,강두기역:하도권,이창권역:김강민,유정인역:김정화,백영수역:윤선우,정미숙역:윤복인,권일도역:전국환,천흥만역:이규호,길창주역:이용우,김기범역:문원주,권경준역:홍인,허진욱역:하수호,이제훈역:이제훈,이준모역:구성환"
20211101,20211101,CNTV,111749,122220,연모,,5회,전국,010431,드라마&영화,드라마,미니시리즈,0,0,0,0,0.02688,0,0.06038,0,0,0,0,0.40039,0.01791,0.00932,"이휘역:박은빈,정지운역:로운,이현역:남윤수,김가온역:최병찬,신소은역:배윤경,노하경역:정채연,한기재역:윤제문,정석조역:배수빈,혜종역:이필모,김상궁역:백현주,홍내관역:고규필,창천군역:손종학,대비역:이일화,신영수역:박원상,노학수역:정재성,양문수역:김인권,김씨부인역:박은혜,윤형설역:김재철,구별감역:허정민,중전역:손여은,제현대군역:차성제,박범두역:노상보,최만달역:김민석,창운군역:김서하,원산군역:김택,방영지역:이수민,방질금역:장세현,빈궁역:한채아,어린시절이휘역:최명빈,어린시절정지운역:고우림,어린시절이현역:최로운,어린시절홍내관역:김건"
20211101,20211101,CNTV,123724,133402,대조영,,66회,전국,005638,드라마&영화,드라마,주말연속극,0,0,0,0.02141,0.09176,0.08019,0.35058,0,0,0,0.02654,0.38818,0.01664,0.22381,"대조영역:최수종,이해고역:정보석,설인귀역:이덕화,검이역:정태우,초린역:박예진,숙영역:홍수현,당태종역:송용태,부지광역:박지일,대중상역:임혁,흑수돌역:김학철,연남생역:임호,걸사비우역:최철호,검모잠역:김명수,양만춘역:임동진,미모사역:김정현,금란역:심은진,부기원역:김하균,보장왕역:길용우,이진충역:김동현,손만영역:조인표,신홍역:김규철,계필사문역:윤용현,퉁소역:방형주,홍패역:유태술,이문역:남성진,팔보역:우봉식"
20211101,20211101,CNTV,163800,172659,허준,,28회,전국,004859,드라마&영화,드라마,주간연속극,0,0.15026,0,0.02071,0.13331,0.22157,0.32435,0,0,0,0.02395,0.01189,0,0.29246,"허준역:김주혁,예진역:박진희,다희역:박은빈,유도지역:남궁민,유의태역:백윤식,손씨역:고두심,김민세역:이재용,안광익역:정호빈,구일서역:박철민,함안댁역:견미리,양태역:여호민,오씨역:김미숙,임오근역:정은표,양예수역:최종환,허준어린시절역:강한별,허석어린시절역:강이석,허륜역:최상훈,미현역:서체언,장씨역:김혜정,양태어린시절역:장재원,상화역:지상혁,돌쇠역:이계인,이정명역:송재희,공빈역:장지은,소현역:손여은,채선역:한보배,인빈김씨역:정시아,선조역:전노민,광해군역:인교진,옥정역:이수인,허겸역:이해우,허석역:원기준,구언년역:곽지민,은옥역:최현서"
20211101,20211101,CNTV,174059,183230,허준,,29회,전국,005131,드라마&영화,드라마,주간연속극,0,0.09855,0,0.04872,0.05613,0.09027,0.52727,0.16922,0.16777,0.00366,0.17287,0.04901,0.01193,0.45456,"허준역:김주혁,예진역:박진희,다희역:박은빈,유도지역:남궁민,유의태역:백윤식,손씨역:고두심,김민세역:이재용,안광익역:정호빈,구일서역:박철민,함안댁역:견미리,양태역:여호민,오씨역:김미숙,임오근역:정은표,양예수역:최종환,허준어린시절역:강한별,허석어린시절역:강이석,허륜역:최상훈,미현역:서체언,장씨역:김혜정,양태어린시절역:장재원,상화역:지상혁,돌쇠역:이계인,이정명역:송재희,공빈역:장지은,소현역:손여은,채선역:한보배,인빈김씨역:정시아,선조역:전노민,광해군역:인교진,옥정역:이수인,허겸역:이해우,허석역:원기준,구언년역:곽지민,은옥역:최현서"
