BRDCST_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20200301,KBS2,154139,161807,사랑은뷰티풀인생은원더풀,<85회>,85회,전국,003628,드라마&영화,드라마,주말연속극,0.21441,1.16594,0.49311,0.73419,1.00271,1.9825,2.99838,0.26883,0.14902,0.48982,2.34841,0.90341,3.51502,4.20171,"김청아역:설인아,구준휘역:김재영,김설아역:조윤희,문태랑역:윤박,도진우역:오민석,선우영애역:김미숙,김영웅역:박영규,홍유라역:나영희,홍화영역:박해미,문준익역:정원중,문해랑역:조우리,문파랑역:류의현,김연아역:조유정,백림역:김진엽,강시월역:이태선,나태평역:박영수,오덕희역:김보정,김보통역:김은수"
20200301,KBS2,161922,165222,사랑은뷰티풀인생은원더풀,<86회>,86회,전국,003300,드라마&영화,드라마,주말연속극,0.28414,0.46694,0.50011,0.56101,1.38511,2.92548,3.63065,0.37355,0.38972,1.14551,2.56055,1.64873,5.27862,5.00407,"김청아역:설인아,구준휘역:김재영,김설아역:조윤희,문태랑역:윤박,도진우역:오민석,선우영애역:김미숙,김영웅역:박영규,홍유라역:나영희,홍화영역:박해미,문준익역:정원중,문해랑역:조우리,문파랑역:류의현,김연아역:조유정,백림역:김진엽,강시월역:이태선,나태평역:박영수,오덕희역:김보정,김보통역:김은수"
20200301,KBS2,200230,203517,사랑은뷰티풀인생은원더풀,<87회>,87회,전국,003247,드라마&영화,드라마,주말연속극,9.58761,4.26475,5.00568,7.5572,6.96749,15.5104,25.07078,10.04737,5.43648,5.07043,9.97262,11.60529,23.11565,31.61228,"김청아역:설인아,구준휘역:김재영,김설아역:조윤희,문태랑역:윤박,도진우역:오민석,선우영애역:김미숙,김영웅역:박영규,홍유라역:나영희,홍화영역:박해미,문준익역:정원중,문해랑역:조우리,문파랑역:류의현,김연아역:조유정,백림역:김진엽,강시월역:이태선,나태평역:박영수,오덕희역:김보정,김보통역:김은수"
20200301,KBS2,203731,210959,사랑은뷰티풀인생은원더풀,<88회>,88회,전국,003228,드라마&영화,드라마,주말연속극,11.03687,6.01595,6.18859,8.48622,9.00691,18.63876,28.33976,11.55928,7.1725,5.92055,12.98649,14.62771,26.71548,35.7618,"김청아역:설인아,구준휘역:김재영,김설아역:조윤희,문태랑역:윤박,도진우역:오민석,선우영애역:김미숙,김영웅역:박영규,홍유라역:나영희,홍화영역:박해미,문준익역:정원중,문해랑역:조우리,문파랑역:류의현,김연아역:조유정,백림역:김진엽,강시월역:이태선,나태평역:박영수,오덕희역:김보정,김보통역:김은수"
20200301,JTBC,153319,164513,이태원클라쓰,,10회,전국,011154,드라마&영화,드라마,미니시리즈,1.81066,1.31972,0.91706,2.01601,1.17394,2.09058,1.54432,0.46622,0.80287,0.88109,1.46151,1.94049,2.35334,1.72388,"박새로이역:박서준,조이서역:김다미,장대희역:유재명,오수아역:권나라,장근수역:김동희,장근원역:안보현,강민정역:김혜은,최승권역:류경수,마현이역:이주영,이호진역:이다윗,김토니역:크리스라이언,박성열역:손현주,오병헌역:윤경호,조정민역:김여진,김희훈역:원현준,오혜원역:최유리"
20200301,JTBC,243156,253413,날씨가좋으면찾아가겠어요,,2회,전국,010217,드라마&영화,드라마,미니시리즈,0,0,0.11931,0.46586,0.00702,0.04555,0.08723,0,0.08801,0.11619,0.4649,0.15179,0.09134,0.16802,"목해원역:박민영,임은섭역:서강준,심명여역:문정희,이장우역:이재욱,김보영역:임세미,임휘역:김환희,권현지역:추예진,임종필역:강신일,윤여정역:남기애,배근상역:이태형,박힌돌역:윤상화,최수정역:이선희,장하님역:이봉련,윤혜자역:이영란,정길복역:이영석,오영우역:김영대,지은실역:양혜지,김영수역:김대건,정승호역:한창민,차윤택역:황건,심명주역:진희경,목주홍역:서태화"
20200301,tvN,025348,040433,하이바이마마,,3회,전국,011045,드라마&영화,드라마,미니시리즈,0,0.55507,0,0.06595,0.01129,0.51764,0.06291,0,0,0.30627,0.0243,0.46196,0.40514,0.3382,"차유리역:김태희,조강화역:이규형,오민정역:고보결,조서우역:서우진,전은숙역:김미경,차무풍역:박수영,차연지역:김미수,고현정역:신동미,계근상역:오의식,미동댁역:윤사봉,장필승역:이시우,장교수역:안내상,정귀순역:반효정,성미자역:배해선,서봉연역:박은혜,장대춘역:김대곤,장영심역:신수연,강상봉역:이재우,심금재역:심완준,박혜진역:배윤경,권만석역:최대성,신순애역:김슬기"
20200301,tvN,092505,103552,하이바이마마,,3회,전국,011047,드라마&영화,드라마,미니시리즈,0.01039,0.62714,0.39457,0.55829,1.38585,0.99751,1.11298,0.51265,0.37377,0.89607,0.38137,1.50706,1.29157,0.63205,"차유리역:김태희,조강화역:이규형,오민정역:고보결,조서우역:서우진,전은숙역:김미경,차무풍역:박수영,차연지역:김미수,고현정역:신동미,계근상역:오의식,미동댁역:윤사봉,장필승역:이시우,장교수역:안내상,정귀순역:반효정,성미자역:배해선,서봉연역:박은혜,장대춘역:김대곤,장영심역:신수연,강상봉역:이재우,심금재역:심완준,박혜진역:배윤경,권만석역:최대성,신순애역:김슬기"
20200301,tvN,182650,193735,하이바이마마,,3회,전국,011045,드라마&영화,드라마,미니시리즈,0.36976,0.9264,0,0.6062,1.16116,0.49034,0.5253,1.35273,0.68376,0.76481,0.70727,1.94894,1.07331,0.27096,"차유리역:김태희,조강화역:이규형,오민정역:고보결,조서우역:서우진,전은숙역:김미경,차무풍역:박수영,차연지역:김미수,고현정역:신동미,계근상역:오의식,미동댁역:윤사봉,장필승역:이시우,장교수역:안내상,정귀순역:반효정,성미자역:배해선,서봉연역:박은혜,장대춘역:김대곤,장영심역:신수연,강상봉역:이재우,심금재역:심완준,박혜진역:배윤경,권만석역:최대성,신순애역:김슬기"
20200301,tvN,211208,222522,하이바이마마,,4회,전국,011314,드라마&영화,드라마,미니시리즈,1.98095,3.43005,1.64247,1.88873,5.39817,5.90853,2.86321,4.30615,2.57462,4.47823,3.71132,8.37077,7.38759,2.9901,"차유리역:김태희,조강화역:이규형,오민정역:고보결,조서우역:서우진,전은숙역:김미경,차무풍역:박수영,차연지역:김미수,고현정역:신동미,계근상역:오의식,미동댁역:윤사봉,장필승역:이시우,장교수역:안내상,정귀순역:반효정,성미자역:배해선,서봉연역:박은혜,장대춘역:김대곤,장영심역:신수연,강상봉역:이재우,심금재역:심완준,박혜진역:배윤경,권만석역:최대성,신순애역:김슬기"
