BRDCST_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20210101,SBS,223402,230851,날아라개천용,<2부>,13회,전국,003449,드라마&영화,드라마,미니시리즈,4.01273,3.33979,2.18147,2.08337,6.59199,6.49104,2.20687,8.89091,2.43922,2.04437,3.16866,4.53869,6.26626,2.68886,"박태용역:권상우,박삼수역:정우성,이유경역:김주현,장윤석역:정웅인,강철우역:김응수,조기수역:조성하,김형춘역:김갑수,한상만역:이원종,황민경역:안시하,김병대역:박지일,김귀현역:이순원,이진실역:김혜화,강채은역:김윤경,강상현역:하경,최재필역:정희민,임수철역:윤주빈,이철규역:권동호,김원복역:어성욱,조덕종역:김균하,장해열역:조재룡,오재수역:지남혁,허재영역:곽민석,김두식역:지태양,이재성역:윤정일,안영권역:이철민,배승근역:장격수,봉준석역:남진복,윤희성역:박건,정명희역:채원빈,오재덕역:동방우,최동석역:류연석,김미영역:김경화,구혜영역:공현지,전다영역:신혜지,허성윤역:이종혁,박태용어린시절역:박상훈"
20210101,OBS,182242,192420,인수대비,,48회,전국,010138,드라마&영화,드라마,주간연속극,0,0,0,0,0.00488,0.06519,0.08531,0,0.00426,0.01096,0,0.00913,0.02215,0.16404,"인수대비역:채시라,인수대비어린시절역:함은정,정희왕후역:김미숙,수양대군(세조)역:김영호,도원군(의경세자)역:백성현,폐비윤씨역:전혜빈,성종역:백성현,한명회역:손병호,초선역:유호린,연산군역:진태현,장녹수역:전소민,삼월역:황효은,송이(폐비윤씨)역:진지희,윤창년역:한보배,소용엄씨역:박탐희,귀인정씨역:정요숙,단종역:채상우,단종비역:조정은,간난이역:송지현,안평대군역:이광기,예종역:노영학,인혜대비역:이연두,공혜왕후역:이지우,정선군부인한씨역:김가연"
20210101,채널A,245028,253702,나쁜아이들,,4회,전국,004634,드라마&영화,드라마,특집극,0,0.00641,0.08522,0.01401,0,0.21355,0.12492,0,0,0,0.01346,0.02449,0.01245,0.06685,"주차오양역:영재삼,옌량역:사팽원,웨푸역:왕성적,장둥셩역:진호"
20210101,JTBC,151105,161551,런온,,5회,전국,010446,드라마&영화,드라마,미니시리즈,0,0.12916,0.24635,0.19864,0.43807,0.48541,0.28884,0.10609,0.14909,0.20242,0.12388,0.44599,0.54079,0.56719,"기선겸역:임시완,오미주역:신세경,서단아역:수영,이영화역:강태오,박매이역:이봉련,김우식역:이정하,권영일역:박성준,기정도역:박영규,육지우역:차화연,기은비역:류아벨,서명필역:이황의,서명민역:이신기,서태웅역:최재현,동경역:서재희,정지현역:연제욱,고예준역:김동영,고예찬역:김시은,정희진역:박주희"
20210101,JTBC,163022,173541,런온,,6회,전국,010519,드라마&영화,드라마,미니시리즈,1.53671,0.9239,0.27745,0.51194,0.50331,0.87608,0.64126,4.36909,0.84175,0.55748,0.66591,1.05284,1.37807,0.87901,"기선겸역:임시완,오미주역:신세경,서단아역:수영,이영화역:강태오,박매이역:이봉련,김우식역:이정하,권영일역:박성준,기정도역:박영규,육지우역:차화연,기은비역:류아벨,서명필역:이황의,서명민역:이신기,서태웅역:최재현,동경역:서재희,정지현역:연제욱,고예준역:김동영,고예찬역:김시은,정희진역:박주희"
20210101,tvN,105619,121945,철인왕후,,3회,전국,012326,드라마&영화,드라마,미니시리즈,2.71082,1.1298,0.76961,0.50987,1.49296,1.19088,0.61982,0.87801,0.66169,0.32765,1.12546,1.64764,1.21382,0.86915,"김소용역:신혜선,철종역:김정현,순원왕후역:배종옥,김좌근역:김태우,조화진역:설인아,김병인역:나인우,만복역:김인권,홍별감역:이재원,영평군역:유민규,조대비역:조연희,최상궁역:차청화,김문근역:전배수,김환역:유영재,홍연역:채서은,장봉환역:최진혁,한실장역:이철민,부승민역:김준원"
20210101,tvN,123749,140034,철인왕후,,4회,전국,012245,드라마&영화,드라마,미니시리즈,1.27298,0.17313,0.28557,0.45699,1.36858,0.838,1.15712,1.05257,0.25707,0.71565,1.09188,3.17052,1.1317,1.39772,"김소용역:신혜선,철종역:김정현,순원왕후역:배종옥,김좌근역:김태우,조화진역:설인아,김병인역:나인우,만복역:김인권,홍별감역:이재원,영평군역:유민규,조대비역:조연희,최상궁역:차청화,김문근역:전배수,김환역:유영재,홍연역:채서은,장봉환역:최진혁,한실장역:이철민,부승민역:김준원"
20210101,tvN,141513,153736,철인왕후,,5회,전국,012223,드라마&영화,드라마,미니시리즈,0.21994,1.23817,0.51322,0.30774,2.45507,1.19327,1.4788,0.01297,1.1094,0.57741,1.38135,3.15031,1.5422,1.96761,"김소용역:신혜선,철종역:김정현,순원왕후역:배종옥,김좌근역:김태우,조화진역:설인아,김병인역:나인우,만복역:김인권,홍별감역:이재원,영평군역:유민규,조대비역:조연희,최상궁역:차청화,김문근역:전배수,김환역:유영재,홍연역:채서은,장봉환역:최진혁,한실장역:이철민,부승민역:김준원"
20210101,tvN,155933,171457,철인왕후,,6회,전국,011524,드라마&영화,드라마,미니시리즈,0.40067,0.95097,1.16212,0.43761,4.04143,2.16064,1.97076,0,2.23544,0.35841,1.41794,4.20881,3.14657,2.18984,"김소용역:신혜선,철종역:김정현,순원왕후역:배종옥,김좌근역:김태우,조화진역:설인아,김병인역:나인우,만복역:김인권,홍별감역:이재원,영평군역:유민규,조대비역:조연희,최상궁역:차청화,김문근역:전배수,김환역:유영재,홍연역:채서은,장봉환역:최진혁,한실장역:이철민,부승민역:김준원"
20210101,국방TV,193007,193601,파도가부른다,,3회,전국,000554,드라마&영화,드라마,특집극,0,0,0,0,0,0,0,0,0,0,0,0,0.0498,0,"저자이호성,출판타임비2013.08.19.,e북4,410원판매처 1건,저자이호성,출판타임비2013.08.19."
20210101,국방TV,194007,194952,파도가부른다,,4회,전국,000945,드라마&영화,드라마,특집극,0,0,0,0,0,0,0.00968,0,0,0.02569,0,0.03467,0.01147,0,"저자이호성,출판타임비2013.08.19.,e북4,410원판매처 1건,저자이호성,출판타임비2013.08.19."
20210101,국방TV,195046,195623,파도가부른다,,5회,전국,000537,드라마&영화,드라마,특집극,0,0,0,0,0,0,0,0,0,0,0,0.06933,0,0,"저자이호성,출판타임비2013.08.19.,e북4,410원판매처 1건,저자이호성,출판타임비2013.08.19."
20210101,AXN,055550,065850,넝쿨째굴러온당신,,21회,전국,010300,드라마&영화,드라마,주말연속극,0,0,0,0,0,0.0433,0.03149,0,0,0.02144,0.00111,0.01456,0.01886,0.01366,"차윤희역:김남주,방귀남역:유준상,엄청애역:윤여정,방장수역:장용,전막례역:강부자,한만희역:김영란,차세중역:김용희,민지영역:진경,차세광역:강민혁,엄보애역:유지인,엄순애역:양희경,방일숙역:양정아,방이숙역:조윤희,방말숙역:오연서,장양실역:나영희,방정배역:김상호,고옥역:심이영,방장군역:곽동연,천재용역:이희준,윤빈역:김원준,남남구역:김형범,고시생역:김승우,예능국PD역:김준현,라디오DJ역:양희은,홍은희역:홍은희,송수지역:박수진,매니저역:이수근,목사역:지진희,차태봉역:차태현,성시갱역:성시경,노래강사역:이종박,한규현역:강동호,태영역:김형진,지피디역:곽민석,강혜수역:최윤소,동대문옷가게상인역:탁재훈,소개팅남역:이정신,유신혜역:유인영,지환역:이도현,김장훈역:김장훈,뚱보아버지역:유민상,뚱보아들역:김수영,인기여배우역:이혜영,인기남배우역:송준근,심사위원역:김종민,막장모녀엄마역:정경미,막장모녀딸역:박소영,신세경역:신세경,재용첫째누나역:김서형,재용둘째누나역:조민아,재용막내누나역:이제인,호들갑남역:공형진,라디오DJ역:박소현,귀남의양아버지역:길용우,귀남의양어머니역:김창숙,천재용아버지역:이재용,배PD역:이지영,방귀남어린시절역:홍현택"
20210101,AXN,071847,082229,넝쿨째굴러온당신,,22회,전국,010342,드라마&영화,드라마,주말연속극,0,0,0.03518,0,0,0.04455,0.07892,0,0,0.02144,0,0.01394,0.0505,0.00495,"차윤희역:김남주,방귀남역:유준상,엄청애역:윤여정,방장수역:장용,전막례역:강부자,한만희역:김영란,차세중역:김용희,민지영역:진경,차세광역:강민혁,엄보애역:유지인,엄순애역:양희경,방일숙역:양정아,방이숙역:조윤희,방말숙역:오연서,장양실역:나영희,방정배역:김상호,고옥역:심이영,방장군역:곽동연,천재용역:이희준,윤빈역:김원준,남남구역:김형범,고시생역:김승우,예능국PD역:김준현,라디오DJ역:양희은,홍은희역:홍은희,송수지역:박수진,매니저역:이수근,목사역:지진희,차태봉역:차태현,성시갱역:성시경,노래강사역:이종박,한규현역:강동호,태영역:김형진,지피디역:곽민석,강혜수역:최윤소,동대문옷가게상인역:탁재훈,소개팅남역:이정신,유신혜역:유인영,지환역:이도현,김장훈역:김장훈,뚱보아버지역:유민상,뚱보아들역:김수영,인기여배우역:이혜영,인기남배우역:송준근,심사위원역:김종민,막장모녀엄마역:정경미,막장모녀딸역:박소영,신세경역:신세경,재용첫째누나역:김서형,재용둘째누나역:조민아,재용막내누나역:이제인,호들갑남역:공형진,라디오DJ역:박소현,귀남의양아버지역:길용우,귀남의양어머니역:김창숙,천재용아버지역:이재용,배PD역:이지영,방귀남어린시절역:홍현택"
20210101,AXN,084013,094559,제빵왕김탁구,,16회,전국,010546,드라마&영화,드라마,미니시리즈,0,0,0,0.00527,0,0.02321,0.06744,0,0,0.03707,0.00135,0,0.03149,0.007,"김탁구역:윤시윤,신유경역:유진,양미순역:이영아,구마준역:주원,구일중역:전광렬,서인숙역:전인화,한승재역:정성모,팔봉선생역:장항선,김미순역:전미선,김탁구어린시절역:오재무,신유경어린시절역:조정은,구마준어린시절역:신동우,홍여사역:정혜선,양인목역:박상면,구자림어린시절역:김소현,구자경어린시절역:하승리,구자림역:최윤영,구자경역:최자혜,허갑수역:이한위,조진구역:박성웅,오영자역:황미선,고재복역:박용진"
20210101,AXN,100403,110358,궁중잔혹사꽃들의전쟁,,37회,전국,005955,드라마&영화,드라마,주말연속극,0,0.00516,0,0.00893,0.00386,0.04295,0.14577,0.03423,0.01549,0.02902,0.00263,0.00666,0.13302,0.09179,"소용조씨역:김현주,인조역:이덕화,민회빈강씨역:송선미,김자점역:정성모,소현세자역:정성운,봉림대군역:김주영,장렬왕후조씨역:고원희,남혁역:전태수,설죽역:서이숙,박숙의역:이서연,유덕역:이설희,소용조씨어린시절역:이채미,이형익역:손병호,심기원역:김규철,김인역:우현,한옥역:정선경,장귀인역:이혜은,이상궁역:연미주,김상궁역:엄유신,언년역:정유민"
20210101,AXN,112148,122200,궁중잔혹사꽃들의전쟁,,38회,전국,010012,드라마&영화,드라마,주말연속극,0,0.15977,0,0.06595,0,0.09461,0.13918,0.39679,0,0,0.09243,0.01895,0.08534,0.18527,"소용조씨역:김현주,인조역:이덕화,민회빈강씨역:송선미,김자점역:정성모,소현세자역:정성운,봉림대군역:김주영,장렬왕후조씨역:고원희,남혁역:전태수,설죽역:서이숙,박숙의역:이서연,유덕역:이설희,소용조씨어린시절역:이채미,이형익역:손병호,심기원역:김규철,김인역:우현,한옥역:정선경,장귀인역:이혜은,이상궁역:연미주,김상궁역:엄유신,언년역:정유민"
20210101,AXN,123855,134225,넝쿨째굴러온당신,,21회,전국,010330,드라마&영화,드라마,주말연속극,0,0,0.04911,0.05418,0.03821,0.15647,0.06447,0,0,0.42926,0.00302,0,0.07548,0.12943,"차윤희역:김남주,방귀남역:유준상,엄청애역:윤여정,방장수역:장용,전막례역:강부자,한만희역:김영란,차세중역:김용희,민지영역:진경,차세광역:강민혁,엄보애역:유지인,엄순애역:양희경,방일숙역:양정아,방이숙역:조윤희,방말숙역:오연서,장양실역:나영희,방정배역:김상호,고옥역:심이영,방장군역:곽동연,천재용역:이희준,윤빈역:김원준,남남구역:김형범,고시생역:김승우,예능국PD역:김준현,라디오DJ역:양희은,홍은희역:홍은희,송수지역:박수진,매니저역:이수근,목사역:지진희,차태봉역:차태현,성시갱역:성시경,노래강사역:이종박,한규현역:강동호,태영역:김형진,지피디역:곽민석,강혜수역:최윤소,동대문옷가게상인역:탁재훈,소개팅남역:이정신,유신혜역:유인영,지환역:이도현,김장훈역:김장훈,뚱보아버지역:유민상,뚱보아들역:김수영,인기여배우역:이혜영,인기남배우역:송준근,심사위원역:김종민,막장모녀엄마역:정경미,막장모녀딸역:박소영,신세경역:신세경,재용첫째누나역:김서형,재용둘째누나역:조민아,재용막내누나역:이제인,호들갑남역:공형진,라디오DJ역:박소현,귀남의양아버지역:길용우,귀남의양어머니역:김창숙,천재용아버지역:이재용,배PD역:이지영,방귀남어린시절역:홍현택"
20210101,AXN,135743,150140,넝쿨째굴러온당신,,22회,전국,010357,드라마&영화,드라마,주말연속극,0,0,0,0.1182,0.01819,0.04932,0.17415,0,0,0.13979,0,0.00176,0.02544,0.38335,"차윤희역:김남주,방귀남역:유준상,엄청애역:윤여정,방장수역:장용,전막례역:강부자,한만희역:김영란,차세중역:김용희,민지영역:진경,차세광역:강민혁,엄보애역:유지인,엄순애역:양희경,방일숙역:양정아,방이숙역:조윤희,방말숙역:오연서,장양실역:나영희,방정배역:김상호,고옥역:심이영,방장군역:곽동연,천재용역:이희준,윤빈역:김원준,남남구역:김형범,고시생역:김승우,예능국PD역:김준현,라디오DJ역:양희은,홍은희역:홍은희,송수지역:박수진,매니저역:이수근,목사역:지진희,차태봉역:차태현,성시갱역:성시경,노래강사역:이종박,한규현역:강동호,태영역:김형진,지피디역:곽민석,강혜수역:최윤소,동대문옷가게상인역:탁재훈,소개팅남역:이정신,유신혜역:유인영,지환역:이도현,김장훈역:김장훈,뚱보아버지역:유민상,뚱보아들역:김수영,인기여배우역:이혜영,인기남배우역:송준근,심사위원역:김종민,막장모녀엄마역:정경미,막장모녀딸역:박소영,신세경역:신세경,재용첫째누나역:김서형,재용둘째누나역:조민아,재용막내누나역:이제인,호들갑남역:공형진,라디오DJ역:박소현,귀남의양아버지역:길용우,귀남의양어머니역:김창숙,천재용아버지역:이재용,배PD역:이지영,방귀남어린시절역:홍현택"
20210101,AXN,152015,162614,제빵왕김탁구,,16회,전국,010559,드라마&영화,드라마,미니시리즈,0,0,0.01774,0.10964,0.00621,0.02966,0.05981,0,0,0,0.02097,0.00502,0.0559,0.07582,"김탁구역:윤시윤,신유경역:유진,양미순역:이영아,구마준역:주원,구일중역:전광렬,서인숙역:전인화,한승재역:정성모,팔봉선생역:장항선,김미순역:전미선,김탁구어린시절역:오재무,신유경어린시절역:조정은,구마준어린시절역:신동우,홍여사역:정혜선,양인목역:박상면,구자림어린시절역:김소현,구자경어린시절역:하승리,구자림역:최윤영,구자경역:최자혜,허갑수역:이한위,조진구역:박성웅,오영자역:황미선,고재복역:박용진"
20210101,AXN,174224,184553,넝쿨째굴러온당신,,21회,전국,010329,드라마&영화,드라마,주말연속극,0.01759,0,0.0073,0.18527,0,0.00632,0.01355,0,0,0.01181,0.01378,0,0.0147,0.09113,"차윤희역:김남주,방귀남역:유준상,엄청애역:윤여정,방장수역:장용,전막례역:강부자,한만희역:김영란,차세중역:김용희,민지영역:진경,차세광역:강민혁,엄보애역:유지인,엄순애역:양희경,방일숙역:양정아,방이숙역:조윤희,방말숙역:오연서,장양실역:나영희,방정배역:김상호,고옥역:심이영,방장군역:곽동연,천재용역:이희준,윤빈역:김원준,남남구역:김형범,고시생역:김승우,예능국PD역:김준현,라디오DJ역:양희은,홍은희역:홍은희,송수지역:박수진,매니저역:이수근,목사역:지진희,차태봉역:차태현,성시갱역:성시경,노래강사역:이종박,한규현역:강동호,태영역:김형진,지피디역:곽민석,강혜수역:최윤소,동대문옷가게상인역:탁재훈,소개팅남역:이정신,유신혜역:유인영,지환역:이도현,김장훈역:김장훈,뚱보아버지역:유민상,뚱보아들역:김수영,인기여배우역:이혜영,인기남배우역:송준근,심사위원역:김종민,막장모녀엄마역:정경미,막장모녀딸역:박소영,신세경역:신세경,재용첫째누나역:김서형,재용둘째누나역:조민아,재용막내누나역:이제인,호들갑남역:공형진,라디오DJ역:박소현,귀남의양아버지역:길용우,귀남의양어머니역:김창숙,천재용아버지역:이재용,배PD역:이지영,방귀남어린시절역:홍현택"
20210101,AXN,190241,200638,넝쿨째굴러온당신,,22회,전국,010357,드라마&영화,드라마,주말연속극,0.09873,0,0.03468,0.07025,0.03421,0.1019,0.08456,0.08857,0,0.20064,0.02158,0.0016,0.04517,0.03065,"차윤희역:김남주,방귀남역:유준상,엄청애역:윤여정,방장수역:장용,전막례역:강부자,한만희역:김영란,차세중역:김용희,민지영역:진경,차세광역:강민혁,엄보애역:유지인,엄순애역:양희경,방일숙역:양정아,방이숙역:조윤희,방말숙역:오연서,장양실역:나영희,방정배역:김상호,고옥역:심이영,방장군역:곽동연,천재용역:이희준,윤빈역:김원준,남남구역:김형범,고시생역:김승우,예능국PD역:김준현,라디오DJ역:양희은,홍은희역:홍은희,송수지역:박수진,매니저역:이수근,목사역:지진희,차태봉역:차태현,성시갱역:성시경,노래강사역:이종박,한규현역:강동호,태영역:김형진,지피디역:곽민석,강혜수역:최윤소,동대문옷가게상인역:탁재훈,소개팅남역:이정신,유신혜역:유인영,지환역:이도현,김장훈역:김장훈,뚱보아버지역:유민상,뚱보아들역:김수영,인기여배우역:이혜영,인기남배우역:송준근,심사위원역:김종민,막장모녀엄마역:정경미,막장모녀딸역:박소영,신세경역:신세경,재용첫째누나역:김서형,재용둘째누나역:조민아,재용막내누나역:이제인,호들갑남역:공형진,라디오DJ역:박소현,귀남의양아버지역:길용우,귀남의양어머니역:김창숙,천재용아버지역:이재용,배PD역:이지영,방귀남어린시절역:홍현택"
20210101,AXN,202514,212452,궁중잔혹사꽃들의전쟁,,37회,전국,005938,드라마&영화,드라마,주말연속극,0,0,0.04253,0,0.00198,0.09798,0.04863,0,0,0,0,0,0.01026,0.04808,"소용조씨역:김현주,인조역:이덕화,민회빈강씨역:송선미,김자점역:정성모,소현세자역:정성운,봉림대군역:김주영,장렬왕후조씨역:고원희,남혁역:전태수,설죽역:서이숙,박숙의역:이서연,유덕역:이설희,소용조씨어린시절역:이채미,이형익역:손병호,심기원역:김규철,김인역:우현,한옥역:정선경,장귀인역:이혜은,이상궁역:연미주,김상궁역:엄유신,언년역:정유민"
20210101,AXN,214332,224259,궁중잔혹사꽃들의전쟁,,38회,전국,005927,드라마&영화,드라마,주말연속극,0,0.05228,0.0043,0.06374,0,0.06751,0.01132,0,0,0,0,0,0.03032,0.01182,"소용조씨역:김현주,인조역:이덕화,민회빈강씨역:송선미,김자점역:정성모,소현세자역:정성운,봉림대군역:김주영,장렬왕후조씨역:고원희,남혁역:전태수,설죽역:서이숙,박숙의역:이서연,유덕역:이설희,소용조씨어린시절역:이채미,이형익역:손병호,심기원역:김규철,김인역:우현,한옥역:정선경,장귀인역:이혜은,이상궁역:연미주,김상궁역:엄유신,언년역:정유민"
20210101,CHING,020000,020220,인어아가씨,,10회,전국,000220,드라마&영화,드라마,주간연속극,0,0,0,0.03884,0,0,0.04365,0,0,0,0,0,0.04558,0,"은아리영역:장서희,한경혜역:정영숙,은진섭역:박근형,심수정역:한혜숙,은예영역:우희진,이주왕역:김성민,이성수역:김병기,금옥선역:사미자,금실라역:김용림,조수아역:고두심,마마준역:정보석,마마린역:이재은"
20210101,CHING,021617,024749,인어아가씨,,11회,전국,003132,드라마&영화,드라마,주간연속극,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"은아리영역:장서희,한경혜역:정영숙,은진섭역:박근형,심수정역:한혜숙,은예영역:우희진,이주왕역:김성민,이성수역:김병기,금옥선역:사미자,금실라역:김용림,조수아역:고두심,마마준역:정보석,마마린역:이재은"
20210101,CHING,024902,031836,인어아가씨,,12회,전국,002934,드라마&영화,드라마,주간연속극,0,0,0,0,0,0,0.01801,0,0,0,0,0,0,0.00403,"은아리영역:장서희,한경혜역:정영숙,은진섭역:박근형,심수정역:한혜숙,은예영역:우희진,이주왕역:김성민,이성수역:김병기,금옥선역:사미자,금실라역:김용림,조수아역:고두심,마마준역:정보석,마마린역:이재은"
