BRDCST_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20200613,ONCE,152719,160512,전원일기,,421회,전국,003753,드라마&영화,드라마,주말연속극,0,0.04307,0.13426,0.01138,0.41482,0.17964,0.11854,1.10631,0,0,0,0.00999,0.27171,0.04296,"최불암,김혜자,김용건,김수미,고두심,유인촌,정대홍"
20200613,ONCE,161246,165358,전원일기,,422회,전국,004112,드라마&영화,드라마,주말연속극,0.04454,0,0.23197,0.03169,0.4567,0.1908,0.05415,1.17614,0.01813,0,0.04293,0.00766,0.21116,0.05827,"최불암,김혜자,김용건,김수미,고두심,유인촌,정대홍"
20200613,ONCE,170502,175041,전원일기,,424회,전국,004539,드라마&영화,드라마,주말연속극,0,0,0.21257,0,0.74816,0.24062,0.01131,1.20958,0,0.0038,0,0.01447,0.26306,0.03943,"최불암,김혜자,김용건,김수미,고두심,유인촌,정대홍"
20200613,ONCE,180145,184527,전원일기,,425회,전국,004342,드라마&영화,드라마,주말연속극,0.07346,0,0.05932,0,0.46362,0.06561,0.03296,1.23646,0,0,0,0.05337,0.11023,0.04845,"최불암,김혜자,김용건,김수미,고두심,유인촌,정대홍"
20200613,ONCE,234443,241444,황후의품격,,13회,전국,003001,드라마&영화,드라마,미니시리즈,0.0134,0,0,0,0.04731,0.01256,0.01021,0,0.00549,0,0,0.06879,0.20892,0.01661,"오써니역:장나라,나왕식역:최진혁,이혁역:신성록,민유라역:이엘리야,태후강씨역:신은경,이윤역:오승윤,서강희역:윤소이,아리역:오아린,태황태후조씨역:박원숙,소진공주역:이희진,소현황후역:신고은,오금모역:윤다훈,오헬로역:스테파니리,변선생역:김명수,마필주역:윤주만,백도희역:황영희,나동식역:오한결,최팀장역:이수련,홍팀장역:김민옥,형사역:조동혁,수상역:고세원,나왕식역:태항호,사군자역:김수미,안형사역:안내상,강주승역:유건"
20200613,ONCE,241555,244602,황후의품격,,14회,전국,003007,드라마&영화,드라마,미니시리즈,0,0.00361,0.04251,0,0,0,0.04409,0.0133,0,0.04321,0,0.17876,0.121,0.00053,"오써니역:장나라,나왕식역:최진혁,이혁역:신성록,민유라역:이엘리야,태후강씨역:신은경,이윤역:오승윤,서강희역:윤소이,아리역:오아린,태황태후조씨역:박원숙,소진공주역:이희진,소현황후역:신고은,오금모역:윤다훈,오헬로역:스테파니리,변선생역:김명수,마필주역:윤주만,백도희역:황영희,나동식역:오한결,최팀장역:이수련,홍팀장역:김민옥,형사역:조동혁,수상역:고세원,나왕식역:태항호,사군자역:김수미,안형사역:안내상,강주승역:유건"
20200613,ONCE,245803,252707,황후의품격,,15회,전국,002904,드라마&영화,드라마,미니시리즈,0.05543,0,0,0,0,0,0.07097,0,0.02271,0,0,0.19482,0.01224,0.07791,"오써니역:장나라,나왕식역:최진혁,이혁역:신성록,민유라역:이엘리야,태후강씨역:신은경,이윤역:오승윤,서강희역:윤소이,아리역:오아린,태황태후조씨역:박원숙,소진공주역:이희진,소현황후역:신고은,오금모역:윤다훈,오헬로역:스테파니리,변선생역:김명수,마필주역:윤주만,백도희역:황영희,나동식역:오한결,최팀장역:이수련,홍팀장역:김민옥,형사역:조동혁,수상역:고세원,나왕식역:태항호,사군자역:김수미,안형사역:안내상,강주승역:유건"
20200613,ONCE,252818,255916,황후의품격,,16회,전국,003058,드라마&영화,드라마,미니시리즈,0,0,0,0.13952,0.02675,0,0.01306,0,0,0,0.08216,0.21669,0.03462,0.01416,"오써니역:장나라,나왕식역:최진혁,이혁역:신성록,민유라역:이엘리야,태후강씨역:신은경,이윤역:오승윤,서강희역:윤소이,아리역:오아린,태황태후조씨역:박원숙,소진공주역:이희진,소현황후역:신고은,오금모역:윤다훈,오헬로역:스테파니리,변선생역:김명수,마필주역:윤주만,백도희역:황영희,나동식역:오한결,최팀장역:이수련,홍팀장역:김민옥,형사역:조동혁,수상역:고세원,나왕식역:태항호,사군자역:김수미,안형사역:안내상,강주승역:유건"
20200613,SKYUHD,101451,121652,야식남녀,,3회/4회,전국,020201,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"박진성역:정일우,김아진역:강지영,강태완역:이학주,이상영역:김승수,차주희역:김수진,남규장역:양대혁,유성은역:공민정,노재수역:박성준,박진우역:최재현"
20200613,SKYUHD,195406,215607,야식남녀,,3회/4회,전국,020201,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"박진성역:정일우,김아진역:강지영,강태완역:이학주,이상영역:김승수,차주희역:김수진,남규장역:양대혁,유성은역:공민정,노재수역:박성준,박진우역:최재현"
20200613,OCN Thrills,020000,023908,번외수사,,3회,전국,003908,드라마&영화,드라마,미니시리즈,0,0,0,0.05122,0,0.12324,0,0,0,0,0,0,0.09239,0.14682,"진강호역:차태현,강무영역:이선빈,이반석역:정상훈,테디정역:윤경호,탁원역:지승현,민대진역:박정우,맨손역:박태산,연장역:장진희,지수철역:이영석,노순이역:민경옥"
