BRDCST_DE,BRDCST_END_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20210801,20210801,AXN,112010,123850,우아한모녀,,27회/28회,전국,011840,드라마&영화,드라마,일일연속극,0,0,0,0.00167,0,0,0.16144,0,0,0,0.38293,0,0,0.1532,"차미연역:최명길,한유진역:차예련,구해준역:김흥수,구재명역:김명수,서은하역:지수원,홍인철역:이훈,조윤경역:조경숙,설미향역:김보미,홍세라역:오채이,조회장역:반효정,데니정역:이해우,오비서역:이주은,한명호역:이정훈,필립역:신수오,나기주역:민준현,박원장역:최완정,김희정역:최나무,황도리(구도리)역:송민재,황자영역:이시유,마과장역:신서하,차대리역:차다영"
20210801,20210801,AXN,124010,140350,궁중잔혹사꽃들의전쟁,,19회,전국,012340,드라마&영화,드라마,주말연속극,0,0,0.02043,0.00354,0,0.03081,0.01565,0,0,0,0,0.00525,0.04789,0.00436,"소용조씨역:김현주,인조역:이덕화,민회빈강씨역:송선미,김자점역:정성모,소현세자역:정성운,봉림대군역:김주영,장렬왕후조씨역:고원희,남혁역:전태수,설죽역:서이숙,박숙의역:이서연,유덕역:이설희,소용조씨어린시절역:이채미,이형익역:손병호,심기원역:김규철,김인역:우현,한옥역:정선경,장귀인역:이혜은,이상궁역:연미주,김상궁역:엄유신,언년역:정유민"
20210801,20210801,AXN,140510,152850,궁중잔혹사꽃들의전쟁,,20회,전국,012340,드라마&영화,드라마,주말연속극,0,0,0,0.05976,0.00428,0.00072,0.00449,0,0,0,0.04012,0.00599,0.00052,0.02313,"소용조씨역:김현주,인조역:이덕화,민회빈강씨역:송선미,김자점역:정성모,소현세자역:정성운,봉림대군역:김주영,장렬왕후조씨역:고원희,남혁역:전태수,설죽역:서이숙,박숙의역:이서연,유덕역:이설희,소용조씨어린시절역:이채미,이형익역:손병호,심기원역:김규철,김인역:우현,한옥역:정선경,장귀인역:이혜은,이상궁역:연미주,김상궁역:엄유신,언년역:정유민"
20210801,20210801,AXN,153010,164850,우아한모녀,,25회/26회,전국,011840,드라마&영화,드라마,일일연속극,0.04577,0.07108,0,0.03962,0.01728,0.08561,0.02788,0,0.05523,0.04541,0.05015,0.00382,0.05138,0.06007,"차미연역:최명길,한유진역:차예련,구해준역:김흥수,구재명역:김명수,서은하역:지수원,홍인철역:이훈,조윤경역:조경숙,설미향역:김보미,홍세라역:오채이,조회장역:반효정,데니정역:이해우,오비서역:이주은,한명호역:이정훈,필립역:신수오,나기주역:민준현,박원장역:최완정,김희정역:최나무,황도리(구도리)역:송민재,황자영역:이시유,마과장역:신서하,차대리역:차다영"
20210801,20210801,AXN,165010,180850,우아한모녀,,27회/28회,전국,011840,드라마&영화,드라마,일일연속극,0,0.1173,0,0.03819,0.04323,0.00015,0.04691,0.02122,0.06408,0.0488,0.00218,0.03865,0.03039,0.13236,"차미연역:최명길,한유진역:차예련,구해준역:김흥수,구재명역:김명수,서은하역:지수원,홍인철역:이훈,조윤경역:조경숙,설미향역:김보미,홍세라역:오채이,조회장역:반효정,데니정역:이해우,오비서역:이주은,한명호역:이정훈,필립역:신수오,나기주역:민준현,박원장역:최완정,김희정역:최나무,황도리(구도리)역:송민재,황자영역:이시유,마과장역:신서하,차대리역:차다영"
20210801,20210801,AXN,191010,203350,궁중잔혹사꽃들의전쟁,,19회,전국,012340,드라마&영화,드라마,주말연속극,0,0.07022,0.0084,0.02916,0,0.02199,0.00198,0,0,0.01493,0,0.09715,0.04888,0.00692,"소용조씨역:김현주,인조역:이덕화,민회빈강씨역:송선미,김자점역:정성모,소현세자역:정성운,봉림대군역:김주영,장렬왕후조씨역:고원희,남혁역:전태수,설죽역:서이숙,박숙의역:이서연,유덕역:이설희,소용조씨어린시절역:이채미,이형익역:손병호,심기원역:김규철,김인역:우현,한옥역:정선경,장귀인역:이혜은,이상궁역:연미주,김상궁역:엄유신,언년역:정유민"
20210801,20210801,AXN,203510,215850,궁중잔혹사꽃들의전쟁,,20회,전국,012340,드라마&영화,드라마,주말연속극,0,0.18873,0,0,0,0,0.0055,0,0,0,0,0.11291,0,0,"소용조씨역:김현주,인조역:이덕화,민회빈강씨역:송선미,김자점역:정성모,소현세자역:정성운,봉림대군역:김주영,장렬왕후조씨역:고원희,남혁역:전태수,설죽역:서이숙,박숙의역:이서연,유덕역:이설희,소용조씨어린시절역:이채미,이형익역:손병호,심기원역:김규철,김인역:우현,한옥역:정선경,장귀인역:이혜은,이상궁역:연미주,김상궁역:엄유신,언년역:정유민"
20210801,20210801,CNTV,020000,025907,각시탈,,25회,전국,005907,드라마&영화,드라마,미니시리즈,0,0,0.01964,0,0.04103,0,0.14132,0,0,0.01023,0.00333,0.02724,0.00837,0,"이강토역:주원,목단역:진세연,기무라슌지역:박기웅,채홍주역:한채아,이강산역:신현준,한씨역:송옥숙,이선역:이일재,백건역:전현,담사리역:전노민,조단장역:손병호,오동년역:이경실,신난다역:이병준,선화역:손여은,계순역:서윤아,기무라타로역:천호진,기무라켄지역:박주형,우에노히데키역:전국환,가츠야마준역:안형준,이화경역:김정난,미나미타마오역:최대훈,콘노고지역:김응수,아베신지역:윤봉길,고이소타다노부역:윤진호,타샤역:지서윤,봉실장역:백재진,메리역:장준유,노상엽역:이재원,최명섭역:권태원,우병준역:김규철,이시용역:안석환,박인삼역:김태영,조영근역:고인범,긴페이가토역:브루스칸,박성모역:방중현,수지역:오은호,제니역:양희윤,안나역:반민정,득수역:김방원,진홍역:정은별,무라야마요시오역:김명수,양백역:김명곤,동진역:박성웅,심순이역:이슬비,송기자역:최대철,카카와역:최웅,안섭역:지민,타케다산상역:이주현,민규역:박보검,카네코역:한수아"
20210801,20210801,CNTV,030822,035432,허준,,57회,전국,004610,드라마&영화,드라마,주간연속극,0,0,0,0,0.028,0,0.05534,0,0.04642,0,0,0,0,0.01039,"허준역:전광렬,유의태역:이순재,유도지역:김병세,예진역:황수정,임오근역:임현식,구일서역:이희도"
20210801,20210801,CNTV,040350,045512,허준,,58회,전국,005122,드라마&영화,드라마,주간연속극,0,0,0,0,0,0.0101,0.03136,0,0,0,0,0,0,0.05076,"허준역:전광렬,유의태역:이순재,유도지역:김병세,예진역:황수정,임오근역:임현식,구일서역:이희도"
20210801,20210801,CNTV,071114,081902,간택여인들의전쟁,,9회,전국,010748,드라마&영화,드라마,미니시리즈,0,0.00742,0.12574,0.00281,0.01271,0.16356,0.02277,0,0.00468,0.10965,0.00314,0.05691,0.20079,0.07377,"강은보역:진세연,이경역:김민규,이재화역:도상우,조영지역:이열음,왈역:이시언,김송이역:이화겸,대왕대비역:정애리,대비역:조은숙,조흥견역:이재용,김만찬역:손병호,용호역:이현석"
20210801,20210801,CNTV,083611,093954,각시탈,,26회,전국,010343,드라마&영화,드라마,미니시리즈,0,0,0,0.0095,0.08339,0.01673,0.20785,0,0,0,0,0,0.00986,0.18509,"이강토역:주원,목단역:진세연,기무라슌지역:박기웅,채홍주역:한채아,이강산역:신현준,한씨역:송옥숙,이선역:이일재,백건역:전현,담사리역:전노민,조단장역:손병호,오동년역:이경실,신난다역:이병준,선화역:손여은,계순역:서윤아,기무라타로역:천호진,기무라켄지역:박주형,우에노히데키역:전국환,가츠야마준역:안형준,이화경역:김정난,미나미타마오역:최대훈,콘노고지역:김응수,아베신지역:윤봉길,고이소타다노부역:윤진호,타샤역:지서윤,봉실장역:백재진,메리역:장준유,노상엽역:이재원,최명섭역:권태원,우병준역:김규철,이시용역:안석환,박인삼역:김태영,조영근역:고인범,긴페이가토역:브루스칸,박성모역:방중현,수지역:오은호,제니역:양희윤,안나역:반민정,득수역:김방원,진홍역:정은별,무라야마요시오역:김명수,양백역:김명곤,동진역:박성웅,심순이역:이슬비,송기자역:최대철,카카와역:최웅,안섭역:지민,타케다산상역:이주현,민규역:박보검,카네코역:한수아"
20210801,20210801,CNTV,105901,115034,허준,,59회,전국,005133,드라마&영화,드라마,주간연속극,0,0,0.09897,0.01372,0.2098,0.1289,0.33466,0,0.06456,0.09974,0.03071,0,0.01493,0.01253,"허준역:전광렬,유의태역:이순재,유도지역:김병세,예진역:황수정,임오근역:임현식,구일서역:이희도"
20210801,20210801,CNTV,120914,130121,허준,,60회,전국,005207,드라마&영화,드라마,주간연속극,0,0,0,0.25946,0.19635,0.21171,0.15923,0,0,0.0364,0.09369,0.11438,0.10398,0.08751,"허준역:전광렬,유의태역:이순재,유도지역:김병세,예진역:황수정,임오근역:임현식,구일서역:이희도"
20210801,20210801,CNTV,132447,142000,대조영,,9회,전국,005513,드라마&영화,드라마,주말연속극,0,0,0,0.00323,0.15281,0.02784,0.14754,0,0,0.06447,0.00263,0.01227,0.15046,0.09573,"대조영역:최수종,이해고역:정보석,설인귀역:이덕화,검이역:정태우,초린역:박예진,숙영역:홍수현,양만춘역:임동진,대중상역:임혁,걸사비우역:최철호,부지광역:박지일,당태종역:송용태,검모잠역:김명수,흑수돌역:김학철,연남생역:임호,미모사역:김정현,금란역:심은진,부기원역:김하균,보장왕역:길용우,이진충역:김동현,손만영역:조인표,신홍역:김규철,계필사문역:윤용현,퉁소역:방형주,홍패역:유태술,이문역:남성진,팔보역:우봉식"
20210801,20210801,CNTV,144012,153818,대조영,,10회,전국,005806,드라마&영화,드라마,주말연속극,0,0,0.06605,0.01443,0.18279,0.05822,0.29044,0,0,0,0.12353,0.02778,0.29433,0.31858,"대조영역:최수종,이해고역:정보석,설인귀역:이덕화,검이역:정태우,초린역:박예진,숙영역:홍수현,양만춘역:임동진,대중상역:임혁,걸사비우역:최철호,부지광역:박지일,당태종역:송용태,검모잠역:김명수,흑수돌역:김학철,연남생역:임호,미모사역:김정현,금란역:심은진,부기원역:김하균,보장왕역:길용우,이진충역:김동현,손만영역:조인표,신홍역:김규철,계필사문역:윤용현,퉁소역:방형주,홍패역:유태술,이문역:남성진,팔보역:우봉식"
20210801,20210801,CNTV,171032,181820,간택여인들의전쟁,,9회,전국,010748,드라마&영화,드라마,미니시리즈,0,0.00809,0,0.02955,0.00203,0.01221,0.17804,0,0,0.00564,0.01516,0.0075,0.07415,0.11475,"강은보역:진세연,이경역:김민규,이재화역:도상우,조영지역:이열음,왈역:이시언,김송이역:이화겸,대왕대비역:정애리,대비역:조은숙,조흥견역:이재용,김만찬역:손병호,용호역:이현석"
20210801,20210801,CNTV,183526,193938,각시탈,,26회,전국,010412,드라마&영화,드라마,미니시리즈,0,0,0,0,0.19956,0,0.02757,0,0,0.01374,0,0.0259,0,0.03211,"이강토역:주원,목단역:진세연,기무라슌지역:박기웅,채홍주역:한채아,이강산역:신현준,한씨역:송옥숙,이선역:이일재,백건역:전현,담사리역:전노민,조단장역:손병호,오동년역:이경실,신난다역:이병준,선화역:손여은,계순역:서윤아,기무라타로역:천호진,기무라켄지역:박주형,우에노히데키역:전국환,가츠야마준역:안형준,이화경역:김정난,미나미타마오역:최대훈,콘노고지역:김응수,아베신지역:윤봉길,고이소타다노부역:윤진호,타샤역:지서윤,봉실장역:백재진,메리역:장준유,노상엽역:이재원,최명섭역:권태원,우병준역:김규철,이시용역:안석환,박인삼역:김태영,조영근역:고인범,긴페이가토역:브루스칸,박성모역:방중현,수지역:오은호,제니역:양희윤,안나역:반민정,득수역:김방원,진홍역:정은별,무라야마요시오역:김명수,양백역:김명곤,동진역:박성웅,심순이역:이슬비,송기자역:최대철,카카와역:최웅,안섭역:지민,타케다산상역:이주현,민규역:박보검,카네코역:한수아"
20210801,20210801,CNTV,195925,205043,허준,,59회,전국,005118,드라마&영화,드라마,주간연속극,0.04283,0.61553,0.03491,0.08596,0.26827,0.12318,0.24435,1.04705,0.00804,0.46231,0.02138,0.33782,0.06711,0.2973,"허준역:전광렬,유의태역:이순재,유도지역:김병세,예진역:황수정,임오근역:임현식,구일서역:이희도"
20210801,20210801,CNTV,210532,215739,허준,,60회,전국,005207,드라마&영화,드라마,주간연속극,0.02045,0.00955,0,0.16947,0.19283,0.18935,0.22545,0.02507,0,0.19292,0.13236,0.23165,0.11188,0.18442,"허준역:전광렬,유의태역:이순재,유도지역:김병세,예진역:황수정,임오근역:임현식,구일서역:이희도"
20210801,20210801,CNTV,221029,230612,대조영,,9회,전국,005543,드라마&영화,드라마,주말연속극,0,0.13314,0,0.01467,0.00307,0.04833,0.2563,0,0.07401,0.0042,0.02492,0.02576,0.01454,0.05187,"대조영역:최수종,이해고역:정보석,설인귀역:이덕화,검이역:정태우,초린역:박예진,숙영역:홍수현,양만춘역:임동진,대중상역:임혁,걸사비우역:최철호,부지광역:박지일,당태종역:송용태,검모잠역:김명수,흑수돌역:김학철,연남생역:임호,미모사역:김정현,금란역:심은진,부기원역:김하균,보장왕역:길용우,이진충역:김동현,손만영역:조인표,신홍역:김규철,계필사문역:윤용현,퉁소역:방형주,홍패역:유태술,이문역:남성진,팔보역:우봉식"
20210801,20210802,CNTV,232001,001807,대조영,,10회,전국,005806,드라마&영화,드라마,주말연속극,0,0,0,0,0.00537,0.05595,0.06049,0,0,0.02696,0,0.0038,0.03161,0.00781,"대조영역:최수종,이해고역:정보석,설인귀역:이덕화,검이역:정태우,초린역:박예진,숙영역:홍수현,양만춘역:임동진,대중상역:임혁,걸사비우역:최철호,부지광역:박지일,당태종역:송용태,검모잠역:김명수,흑수돌역:김학철,연남생역:임호,미모사역:김정현,금란역:심은진,부기원역:김하균,보장왕역:길용우,이진충역:김동현,손만영역:조인표,신홍역:김규철,계필사문역:윤용현,퉁소역:방형주,홍패역:유태술,이문역:남성진,팔보역:우봉식"
20210802,20210802,CNTV,014250,015959,각시탈,,26회,전국,001709,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0.01458,0,0,0,0,0,0,0.11223,"이강토역:주원,목단역:진세연,기무라슌지역:박기웅,채홍주역:한채아,이강산역:신현준,한씨역:송옥숙,이선역:이일재,백건역:전현,담사리역:전노민,조단장역:손병호,오동년역:이경실,신난다역:이병준,선화역:손여은,계순역:서윤아,기무라타로역:천호진,기무라켄지역:박주형,우에노히데키역:전국환,가츠야마준역:안형준,이화경역:김정난,미나미타마오역:최대훈,콘노고지역:김응수,아베신지역:윤봉길,고이소타다노부역:윤진호,타샤역:지서윤,봉실장역:백재진,메리역:장준유,노상엽역:이재원,최명섭역:권태원,우병준역:김규철,이시용역:안석환,박인삼역:김태영,조영근역:고인범,긴페이가토역:브루스칸,박성모역:방중현,수지역:오은호,제니역:양희윤,안나역:반민정,득수역:김방원,진홍역:정은별,무라야마요시오역:김명수,양백역:김명곤,동진역:박성웅,심순이역:이슬비,송기자역:최대철,카카와역:최웅,안섭역:지민,타케다산상역:이주현,민규역:박보검,카네코역:한수아"
20210802,20210802,DRAMAcube,012440,015959,펜트하우스3,,8회,전국,003519,드라마&영화,드라마,미니시리즈,0,0,0,0,0.72592,0,0,0,0,0,0,0,0,0.04277,"오윤희역:유진,천서진역:김소연,심수련역:이지아,주단태역:엄기준,강마리역:신은경,이규진역:봉태규,하윤철역:윤종훈,고상아역:윤주희,로건리역:박은석,준기역:온주완,유동필역:박호산,진분홍역:안연홍,마두기역:하도권,조비서역:김동규,도비서역:김도현,배로나역:김현수,유제니역:진지희,주석훈역:김영대,주석경역:한지현,하은별역:최예빈,이민혁역:이태빈,주혜인역:나소예,홍비서역:김재홍,알렉스역:박은석"
20210801,20210801,DramaH,132751,143433,멜로가체질,,5회,전국,010642,드라마&영화,드라마,미니시리즈,0,0.00832,0,0.1149,0.24762,0.03352,0.09286,0,0.00817,0.00916,0,0.28178,0.13879,0.03285,"임진주역:천우희,이은정역:전여빈,황한주역:한지은,손범수역:안재홍,추재훈역:공명,이효봉역:윤지온,김환동역:이유진,이소민역:이주빈,홍대역:한준우,이민준역:김명준,성인종역:정승길,황인국역:설우형,정혜정역:백지원,소진역:김영아,동기역:허준석,다미역:이하진,아랑역:류아벨,하윤역:미람,병삼역:이하늬,소대표역:박형수,진주부역:서상원,진주모역:강애심,임지영역:백수희,문수역:전신환,승균역:진석진,상일역:정상우,솔비역:남영주,사랑역:윤설,수희역:김지연,미영역:위신애,상수역:손석구,노승효역:이학주"
20210801,20210801,DramaH,145855,160215,멜로가체질,,6회,전국,010320,드라마&영화,드라마,미니시리즈,0,0.29198,0.01972,0.13271,0.01978,0.12817,0.05955,0,0.03941,0.00331,0.00235,0.02914,0.2415,0.08052,"임진주역:천우희,이은정역:전여빈,황한주역:한지은,손범수역:안재홍,추재훈역:공명,이효봉역:윤지온,김환동역:이유진,이소민역:이주빈,홍대역:한준우,이민준역:김명준,성인종역:정승길,황인국역:설우형,정혜정역:백지원,소진역:김영아,동기역:허준석,다미역:이하진,아랑역:류아벨,하윤역:미람,병삼역:이하늬,소대표역:박형수,진주부역:서상원,진주모역:강애심,임지영역:백수희,문수역:전신환,승균역:진석진,상일역:정상우,솔비역:남영주,사랑역:윤설,수희역:김지연,미영역:위신애,상수역:손석구,노승효역:이학주"
20210801,20210801,DramaH,162309,172856,멜로가체질,,7회,전국,010547,드라마&영화,드라마,미니시리즈,0,0,0.01215,0.09914,0.14795,0.10821,0.08864,0.17632,0.04936,0,0.01544,0,0.25238,0.05425,"임진주역:천우희,이은정역:전여빈,황한주역:한지은,손범수역:안재홍,추재훈역:공명,이효봉역:윤지온,김환동역:이유진,이소민역:이주빈,홍대역:한준우,이민준역:김명준,성인종역:정승길,황인국역:설우형,정혜정역:백지원,소진역:김영아,동기역:허준석,다미역:이하진,아랑역:류아벨,하윤역:미람,병삼역:이하늬,소대표역:박형수,진주부역:서상원,진주모역:강애심,임지영역:백수희,문수역:전신환,승균역:진석진,상일역:정상우,솔비역:남영주,사랑역:윤설,수희역:김지연,미영역:위신애,상수역:손석구,노승효역:이학주"
20210801,20210801,DramaH,174855,185254,멜로가체질,,8회,전국,010359,드라마&영화,드라마,미니시리즈,0,0.02124,0,0.02807,0.05919,0.00242,0.0055,0,0.04281,0,0,0.01941,0.00657,0.01812,"임진주역:천우희,이은정역:전여빈,황한주역:한지은,손범수역:안재홍,추재훈역:공명,이효봉역:윤지온,김환동역:이유진,이소민역:이주빈,홍대역:한준우,이민준역:김명준,성인종역:정승길,황인국역:설우형,정혜정역:백지원,소진역:김영아,동기역:허준석,다미역:이하진,아랑역:류아벨,하윤역:미람,병삼역:이하늬,소대표역:박형수,진주부역:서상원,진주모역:강애심,임지영역:백수희,문수역:전신환,승균역:진석진,상일역:정상우,솔비역:남영주,사랑역:윤설,수희역:김지연,미영역:위신애,상수역:손석구,노승효역:이학주"
20210801,20210802,DramaH,225050,001844,라켓소년단,,15회,전국,012754,드라마&영화,드라마,미니시리즈,0,0,0,0.01185,0.07015,0.01219,0.04655,0,0.01653,0,0.00328,0,0.01745,0.07611,"윤현종역:김상경,라영자역:오나라,윤해강역:탕준상,방윤담역:손상연,나우찬역:최현욱,이용태역:김강훈,한세윤역:이재인,이한솔역:이지원,배감독역:신정근,정인솔역:김민기,홍이장역:우현,신여사역:백지원,도시남편역:정민성,도시아내역:박효주,할아버지역:신철진,오매할머니역:차미경,윤해인역:안세빈"
20210801,20210801,JTBC2,104119,114421,알고있지만,,7회,전국,010302,드라마&영화,드라마,미니시리즈,0,0,0.03487,0.05336,0.13405,0.11341,0.00984,0,0.09852,0.32033,0.0061,0.16009,0.09709,0.11168,"유나비역:한소희,박재언역:송강,양도혁역:채종협,윤설아역:이열음,오빛나역:양혜지,남규현역:김민귀,윤솔역:이호정,서지완역:윤서아,안경준역:정재광"
20210801,20210801,JTBC2,181315,191720,월간집,,13회,전국,010405,드라마&영화,드라마,미니시리즈,0.0348,0,0,0.23208,0.05069,0.03575,0.02573,0.29778,0,0,0.27528,0.01014,0.05601,0.051,"나영원역:정소민,유자성역:김지석,신겸역:정건주,여의주역:채정안,최고역:김원해,남상순역:안창환,육미라역:이화겸,계주희역:안현호,장찬역:윤지온"
20210801,20210801,JTBC2,192841,203241,월간집,,14회,전국,010400,드라마&영화,드라마,미니시리즈,0,0,0.08207,0.62188,0.08225,0.27228,0.11518,0.75793,0,0,0.29427,0.15415,0.2137,0.33586,"나영원역:정소민,유자성역:김지석,신겸역:정건주,여의주역:채정안,최고역:김원해,남상순역:안창환,육미라역:이화겸,계주희역:안현호,장찬역:윤지온"
20210801,20210801,KBS DRAMA,071130,082354,오케이광자매,,36회,전국,011224,드라마&영화,드라마,주말연속극,0.03767,0.03277,0.23633,0.0251,0.0566,0.13868,0.31637,0,0.09131,0,0.02289,0.04668,0.19769,0.54807,"이철수역:윤주상,이광남역:홍은희,이광식역:전혜빈,이광태역:고원희,한예슬역:김경남,오봉자역:이보희,한돌세역:이병준,배변호역:최대철,신마리아역:하재숙,허기진역:설정환,오탱자역:김혜선,오뚜기역:홍제이,나편승역:손우현,허풍진역:주석태,지풍년역:이상숙,변사채역:고건한,변공채역:김민호,서성대역:이명호,시부역:송영재,시모역:김나윤,나편해역:서윤아,이태리역:천이슬,양대창역:금호석,황천길역:서도진"
