BRDCST_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20200901,KBS1,203101,205919,기막힌유산,,95회,전국,2818,드라마&영화,드라마,일일연속극,0.60313,3.74906,2.76816,4.97818,5.75346,10.59015,25.53154,4.70094,4.01161,4.80601,6.74951,7.84023,15.6819,29.52216,"부영배역:박인환,공계옥역:강세정,부설악역:신정윤,부백두역:강신조,윤민주역:이아현,부금강역:남성진,신애리역:김가연,정미희역:박순천,김용미역:이응경,부한라역:박신우,성판금역:조양자,부가온역:김비주,부태희역:김연지,부혜교역:김효경,부지현역:강유라,공소영역:김난주,이장원역:이일준,김수민역:조서후,김종두역:이춘식,차정건역:조순창,이청아역:정서하,손보미역:박민지,김영지역:주민하,강선희역:박현정,천호식역:백신,이정태역:노상보,고향숙역:박소정"
20200901,KBS2,100208,103031,기막힌유산,,94회,전국,2823,드라마&영화,드라마,일일연속극,0.97009,0.10858,0.34186,0.36993,0.77488,0.70088,1.9407,0.30567,0.63325,0.4112,0.69676,0.72528,0.74508,2.82239,"부영배역:박인환,공계옥역:강세정,부설악역:신정윤,부백두역:강신조,윤민주역:이아현,부금강역:남성진,신애리역:김가연,정미희역:박순천,김용미역:이응경,부한라역:박신우,성판금역:조양자,부가온역:김비주,부태희역:김연지,부혜교역:김효경,부지현역:강유라,공소영역:김난주,이장원역:이일준,김수민역:조서후,김종두역:이춘식,차정건역:조순창,이청아역:정서하,손보미역:박민지,김영지역:주민하,강선희역:박현정,천호식역:백신,이정태역:노상보,고향숙역:박소정"
20200901,MBC,85350,92344,찬란한내인생,,45회,전국,2954,드라마&영화,드라마,일일연속극,1.55565,0.44803,0.10924,0.53723,0.58446,0.98422,1.85334,0,0.67285,0.32477,0.92994,0.90298,2.32206,2.61873,"박복희역:심이영,고상아역:진예솔,장시경역:최성재,기차반역:원기준,고충역:이정길,조은임역:김영란,정영숙역:오미연,심숙역:양혜진,남지애역:한소영,박현희역:유하,이동윤역:정시훈,기은수역:최승훈,기은하역:권지민,임세라역:김민서,기신역:안석환"
20200901,MBC,104827,110049,결혼계약,,16회,전국,1222,드라마&영화,드라마,주말연속극,0.87861,0.32973,0.10659,0.2882,0.3633,0.27151,0.61359,0,0.01786,0.01807,0.14389,0.40746,0.81556,1.13725,"한지훈역:이서진,강혜수역:유이,한성국역:김용건,윤선영역:박정수,오미란역:이휘향,한정훈역:김영필,차은성역:신린아,박호준역:김광규,공수창역:이현걸,현아라역:표예진,서나윤역:김유리,심영희역:정경순,조승주역:안지훈,황주연역:김소진"
20200901,MBC,111229,120334,결혼계약,,16회,전국,5105,드라마&영화,드라마,주말연속극,0.68266,0.11978,0.04272,0.23481,0.33875,0.30668,1.47574,0.36094,0.04398,0.37394,0.12471,0.78051,1.31198,1.80719,"한지훈역:이서진,강혜수역:유이,한성국역:김용건,윤선영역:박정수,오미란역:이휘향,한정훈역:김영필,차은성역:신린아,박호준역:김광규,공수창역:이현걸,현아라역:표예진,서나윤역:김유리,심영희역:정경순,조승주역:안지훈,황주연역:김소진"
20200901,MBC,191651,194732,찬란한내인생,,46회,전국,3041,드라마&영화,드라마,일일연속극,1.8882,1.09595,0.96422,1.15696,1.56294,2.58029,4.06606,1.68722,0.78437,1.4597,3.05121,2.96451,5.21814,5.55818,"박복희역:심이영,고상아역:진예솔,장시경역:최성재,기차반역:원기준,고충역:이정길,조은임역:김영란,정영숙역:오미연,심숙역:양혜진,남지애역:한소영,박현희역:유하,이동윤역:정시훈,기은수역:최승훈,기은하역:권지민,임세라역:김민서,기신역:안석환"
20200901,MBC,234308,241857,내가가장예뻤을때,<1부>,3회,전국,3549,드라마&영화,드라마,미니시리즈,0,0.2099,0.18359,0.81278,0.71042,0.3785,0.85279,0,0.00505,0.18456,0.72362,0.51656,0.49963,0.8022,"오예지역:임수향,서환역:지수,서진역:하석진,캐리정역:황승언,엠버역:스테파니리,김연자역:박지영,김고운역:김미경,서성곤역:최종환,방회장역:이재용,이경식역:정은표,오지영역:신이,김연철역:권혁,홍일화역:주인영,정다운역:전유림,백정일역:손보승,류승민역:이동하,강기석역:김태겸,윤지양역:서은우,이찬희역:김노진,김인호역:이승일,이서안역:이화선"
20200901,MBC,241940,244911,내가가장예뻤을때,<2부>,3회,전국,2931,드라마&영화,드라마,미니시리즈,0.07499,0.2099,0.01618,0.26833,0.81557,0.76702,0.84573,0.06906,0,0.66655,0.50281,0.80148,0.5814,1.08598,"오예지역:임수향,서환역:지수,서진역:하석진,캐리정역:황승언,엠버역:스테파니리,김연자역:박지영,김고운역:김미경,서성곤역:최종환,방회장역:이재용,이경식역:정은표,오지영역:신이,김연철역:권혁,홍일화역:주인영,정다운역:전유림,백정일역:손보승,류승민역:이동하,강기석역:김태겸,윤지양역:서은우,이찬희역:김노진,김인호역:이승일,이서안역:이화선"
20200901,SBS,83659,90802,엄마가바람났다,,87회,전국,3103,드라마&영화,드라마,아침드라마,4.27211,2.15572,0.94671,2.56816,2.26998,2.94541,5.93966,0.38394,1.00625,0.80351,2.19825,3.05827,5.76176,8.60503,"오필정역:현쥬니,강석준역:이재황,이은주역:문보령,강석환역:김형범,오순정역:남이안,김복순역:박순천,박민호역:길정우,박민지역:홍제이,김해정역:양금석,강태수역:이원재,이태우역:서현석,최동석역:김동균,최은자역:이진아,최유경역:이영은,최미영역:전은채,왕기범역:차승우,하열도역:김영훈,홍수경역:노정명,박태섭역:강서준,박혜진역:박지수"
20200901,SBS,125005,132425,브람스를좋아하세요,<1부>,1회,서울/경기/부산/대구/울산/전북/경북/경남/제주,3420,드라마&영화,드라마,미니시리즈,0.44775,0.06277,0.23478,0.12794,0.02433,0.68957,0.38057,0.41233,0,0.2082,0.74697,0.11582,1.01832,0.71274,"채송아역:박은빈,박준영역:김민재,한현호역:김성철,이정경역:박지현,윤동윤역:이유진,강민성역:배다빈,나문숙역:예수정,이성근역:김종태,차영인역:서정연,박성재역:최대훈,임유진역:양조아,정다운역:안상은,김해나역:이지원,송정희역:길해연,이수경역:백지원,유태진역:주석태,송아부(父)역:김학선,송아모(母)역:김선화,채송희,준영모(母)역:김정영,양지원역:고소현"
20200901,SBS,132433,135108,브람스를좋아하세요,<2부>,1회,서울/경기/부산/대구/울산/전북/경북/경남/제주,2635,드라마&영화,드라마,미니시리즈,0.21443,0.21342,0.23478,0.26669,0.51128,0.65484,0.41004,0.51353,0.76695,0.22375,0.56522,0.60281,1.03645,1.01173,"채송아역:박은빈,박준영역:김민재,한현호역:김성철,이정경역:박지현,윤동윤역:이유진,강민성역:배다빈,나문숙역:예수정,이성근역:김종태,차영인역:서정연,박성재역:최대훈,임유진역:양조아,정다운역:안상은,김해나역:이지원,송정희역:길해연,이수경역:백지원,유태진역:주석태,송아부(父)역:김학선,송아모(母)역:김선화,채송희,준영모(母)역:김정영,양지원역:고소현"
20200901,SBS,220136,223308,브람스를좋아하세요,<1부>,2회,전국,3132,드라마&영화,드라마,미니시리즈,0.86601,0.40243,1.46863,2.4041,2.67933,3.17643,2.12948,1.6996,0.75362,1.83649,3.26603,3.43508,5.02796,3.3271,"채송아역:박은빈,박준영역:김민재,한현호역:김성철,이정경역:박지현,윤동윤역:이유진,강민성역:배다빈,나문숙역:예수정,이성근역:김종태,차영인역:서정연,박성재역:최대훈,임유진역:양조아,정다운역:안상은,김해나역:이지원,송정희역:길해연,이수경역:백지원,유태진역:주석태,송아부(父)역:김학선,송아모(母)역:김선화,채송희,준영모(母)역:김정영,양지원역:고소현"
20200901,SBS,223449,230338,브람스를좋아하세요,<2부>,2회,전국,2849,드라마&영화,드라마,미니시리즈,1.35718,0.58194,1.14163,2.38892,2.83418,2.95669,1.98782,0.64962,0.39767,1.9314,3.7874,4.1449,4.81372,3.11707,"채송아역:박은빈,박준영역:김민재,한현호역:김성철,이정경역:박지현,윤동윤역:이유진,강민성역:배다빈,나문숙역:예수정,이성근역:김종태,차영인역:서정연,박성재역:최대훈,임유진역:양조아,정다운역:안상은,김해나역:이지원,송정희역:길해연,이수경역:백지원,유태진역:주석태,송아부(父)역:김학선,송아모(母)역:김선화,채송희,준영모(母)역:김정영,양지원역:고소현"
