BRDCST_DE,BRDCST_END_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20210401,20210401,KBS1,203041,205920,속아도꿈결,,4회,전국,002839,드라마&영화,드라마,일일연속극,6.42045,4.42044,2.41028,3.8389,6.06191,6.55598,20.82846,5.3356,3.11016,2.55162,4.82679,6.43317,12.62911,25.35727,"금종화역:최정우,강모란역:박준금,금상백역:류진,인영혜역:박탐희,금상구역:임형준,오민희역:윤해영,금상민역:이태구,한그루역:왕지혜,한다발역:함은정,민가은역:주아름,최지완역:박재정,현시운역:주종혁,금민아역:김인이,금인서역:옥진욱,민솔역:이고은,최이재역:서우승,이제문역:유장영"
20210401,20210401,KBS2,100209,103045,속아도꿈결,,3회,전국,002836,드라마&영화,드라마,일일연속극,0,0.27208,0.17947,0.2948,0.37109,0.95893,0.96666,0,0.16344,0,0.51184,0.69319,1.20848,1.40241,"금종화역:최정우,강모란역:박준금,금상백역:류진,인영혜역:박탐희,금상구역:임형준,오민희역:윤해영,금상민역:이태구,한그루역:왕지혜,한다발역:함은정,민가은역:주아름,최지완역:박재정,현시운역:주종혁,금민아역:김인이,금인서역:옥진욱,민솔역:이고은,최이재역:서우승,이제문역:유장영"
20210401,20210401,KBS2,110339,120401,안녕나야,,13회,전국,010022,드라마&영화,드라마,미니시리즈,0.53602,0.41711,0.63598,0.35447,0.76621,1.61935,0.79235,0.01074,0.1863,0.12196,0.48242,0.69141,1.35397,1.10708,"반하니역:최강희,한유현역:김영광,반하니역:이레,안소니역:음문석,오지은역:김유미,양도윤역:지승현,한지만역:윤주상,이홍년역:김용림,반기태역:김병춘,지옥정역:윤복인,한지숙역:백현주,박정만역:최대철,나영구역:박철민,반하영역:정이랑,고정도역:신문성,김용화역:김기리,방옥주역:고우리,차승석역:최태환,민경식역:강태주,강금자역:김미화,차미자역:김도연,나일구역:정대로,양춘식역:김상우,조남권역:조경훈,잡스도령역:이규현,채성우역:문성현,오지은역:이서연,한유현역:최승훈,고소혜역:이채미"
20210401,20210401,KBS2,194951,202517,미스몬테크리스토,,34회,전국,003526,드라마&영화,드라마,일일연속극,4.89241,3.19644,3.47999,5.00543,5.16987,8.27866,18.76828,3.38525,3.11984,2.60959,5.93796,7.55042,15.60979,23.33071,"고은조역:이소연,오하라역:최여진,차선혁역:경성환,오하준역:이상보,고상만역:정승호,배순정역:김미라,고은결역:한기윤,황지나역:오미희,왕퉁조역:이얀,신덕규역:서지원,주세린역:이다해,오병국역:이황의,금은화역:경숙,한영애역:선우용여,차훈역:장선율,윤초심역:이미영,차보미역:이혜란,주태식역:권오현,나욱도역:안희성,박봉숙역:김애란"
20210401,20210401,KBS2,213428,220446,안녕나야,<1부>,14회,전국,003018,드라마&영화,드라마,미니시리즈,2.2828,1.05193,0.4793,0.66979,1.66341,3.27124,2.59874,0.23305,1.54448,0.55383,1.41288,1.76781,3.9481,3.00806,"반하니역:최강희,한유현역:김영광,반하니역:이레,안소니역:음문석,오지은역:김유미,양도윤역:지승현,한지만역:윤주상,이홍년역:김용림,반기태역:김병춘,지옥정역:윤복인,한지숙역:백현주,박정만역:최대철,나영구역:박철민,반하영역:정이랑,고정도역:신문성,김용화역:김기리,방옥주역:고우리,차승석역:최태환,민경식역:강태주,강금자역:김미화,차미자역:김도연,나일구역:정대로,양춘식역:김상우,조남권역:조경훈,잡스도령역:이규현,채성우역:문성현,오지은역:이서연,한유현역:최승훈,고소혜역:이채미"
20210401,20210401,KBS2,220600,223656,안녕나야,<2부>,14회,전국,003056,드라마&영화,드라마,미니시리즈,1.19211,1.14381,0.81617,0.57022,2.78823,3.7408,3.05973,1.02512,1.88755,0.63906,1.77448,3.88291,4.4992,3.23704,"반하니역:최강희,한유현역:김영광,반하니역:이레,안소니역:음문석,오지은역:김유미,양도윤역:지승현,한지만역:윤주상,이홍년역:김용림,반기태역:김병춘,지옥정역:윤복인,한지숙역:백현주,박정만역:최대철,나영구역:박철민,반하영역:정이랑,고정도역:신문성,김용화역:김기리,방옥주역:고우리,차승석역:최태환,민경식역:강태주,강금자역:김미화,차미자역:김도연,나일구역:정대로,양춘식역:김상우,조남권역:조경훈,잡스도령역:이규현,채성우역:문성현,오지은역:이서연,한유현역:최승훈,고소혜역:이채미"
20210401,20210401,MBC,085317,092205,밥이되어라,,54회,전국,002848,드라마&영화,드라마,일일연속극,0.19703,0.66327,0.21291,0.87601,1.08072,1.31853,1.74745,0.02063,0.46659,0.44746,0.76178,1.58627,2.4911,2.21521,"영신역:정우연,정훈역:권혁,다정역:강다현,오복역:조한준,경수역:재희,숙정역:김혜옥,종권역:남경읍,종우역:변우민,민경역:최수린,준영역:권도균,성찬역:이루,경철역:김영호,세진역:오영실,완수역:김정호,맹순역:김민경,용구역:한정호,어린영신역:김시하,어린정훈역:서윤혁,어린다정역:이소윤,어린오복역:한창민"
20210401,20210401,MBC,104835,112041,오주인님,<1부>,3회,전국,003206,드라마&영화,드라마,미니시리즈,0.43223,0.11017,0,0.45236,0.57173,0.21602,0.609,0.0926,0.05827,0.12777,0.11028,0.63962,0.45928,0.9451,"한비수역:이민기,오주인역:나나,정유진역:강민혁,강해진역:이휘향,한민준역:선우재덕,윤정화역:김호정,오현철역:조승연,유대영역:김광식,김창규역:김창완,정재환역:송유택,정상은역:배해선,김이나역:우희진,배광자역:이현정,박건호역:장의수,정유라역:전익령,화이트맨역:강승호,김지연역:솔빈,오희정역:박주희"
20210401,20210401,MBC,112253,115115,오주인님,<2부>,3회,전국,002822,드라마&영화,드라마,미니시리즈,3.41412,0.24748,0.11521,0.78896,0.68514,0.47607,0.7676,0.06002,0.19819,0.31975,0.40711,0.76291,0.70596,0.9523,"한비수역:이민기,오주인역:나나,정유진역:강민혁,강해진역:이휘향,한민준역:선우재덕,윤정화역:김호정,오현철역:조승연,유대영역:김광식,김창규역:김창완,정재환역:송유택,정상은역:배해선,김이나역:우희진,배광자역:이현정,박건호역:장의수,정유라역:전익령,화이트맨역:강승호,김지연역:솔빈,오희정역:박주희"
20210401,20210401,MBC,191228,194132,밥이되어라,,55회,전국,002904,드라마&영화,드라마,일일연속극,0.01991,0.32276,1.36146,0.70044,1.88806,2.38073,6.76155,0.43687,0.44936,1.41964,2.39917,1.75784,4.92835,7.94769,"영신역:정우연,정훈역:권혁,다정역:강다현,오복역:조한준,경수역:재희,숙정역:김혜옥,종권역:남경읍,종우역:변우민,민경역:최수린,준영역:권도균,성찬역:이루,경철역:김영호,세진역:오영실,완수역:김정호,맹순역:김민경,용구역:한정호,어린영신역:김시하,어린정훈역:서윤혁,어린다정역:이소윤,어린오복역:한창민"
20210401,20210401,MBC,212013,214953,오주인님,<1부>,4회,전국,002940,드라마&영화,드라마,미니시리즈,1.01364,1.13915,0.26056,0.41423,1.78695,1.55457,1.8299,1.98236,1.1312,0.33397,0.74359,1.26123,1.97038,1.45956,"한비수역:이민기,오주인역:나나,정유진역:강민혁,강해진역:이휘향,한민준역:선우재덕,윤정화역:김호정,오현철역:조승연,유대영역:김광식,김창규역:김창완,정재환역:송유택,정상은역:배해선,김이나역:우희진,배광자역:이현정,박건호역:장의수,정유라역:전익령,화이트맨역:강승호,김지연역:솔빈,오희정역:박주희"
20210401,20210401,MBC,215207,222235,오주인님,<2부>,4회,전국,003028,드라마&영화,드라마,미니시리즈,0.44972,1.17204,0.22388,0.36451,1.49157,1.61711,1.55068,1.40941,0.80978,0.28605,0.89855,1.26357,2.12754,1.44355,"한비수역:이민기,오주인역:나나,정유진역:강민혁,강해진역:이휘향,한민준역:선우재덕,윤정화역:김호정,오현철역:조승연,유대영역:김광식,김창규역:김창완,정재환역:송유택,정상은역:배해선,김이나역:우희진,배광자역:이현정,박건호역:장의수,정유라역:전익령,화이트맨역:강승호,김지연역:솔빈,오희정역:박주희"
20210401,20210402,MBC,235819,002801,오주인님,<1부>,4회,서울/경기/대전/대구/광주/울산/강원/충북/충남/전북/전남/경북/경남,002942,드라마&영화,드라마,미니시리즈,0.15237,0.12521,0.12919,0.06468,0.49961,0.85176,0.36605,0.2324,0.46677,0.22954,0.20914,0.72399,0.46541,0.35662,"한비수역:이민기,오주인역:나나,정유진역:강민혁,강해진역:이휘향,한민준역:선우재덕,윤정화역:김호정,오현철역:조승연,유대영역:김광식,김창규역:김창완,정재환역:송유택,정상은역:배해선,김이나역:우희진,배광자역:이현정,박건호역:장의수,정유라역:전익령,화이트맨역:강승호,김지연역:솔빈,오희정역:박주희"
20210402,20210402,MBC,003016,010041,오주인님,<2부>,4회,서울/경기/대전/대구/광주/울산/강원/충북/충남/전북/전남/경북/경남,003025,드라마&영화,드라마,미니시리즈,0,0.07039,0.29341,0.43833,0.65091,0.99295,0.45837,0.44853,0.3101,0.23014,0.303,1.05825,0.47897,0.58508,"한비수역:이민기,오주인역:나나,정유진역:강민혁,강해진역:이휘향,한민준역:선우재덕,윤정화역:김호정,오현철역:조승연,유대영역:김광식,김창규역:김창완,정재환역:송유택,정상은역:배해선,김이나역:우희진,배광자역:이현정,박건호역:장의수,정유라역:전익령,화이트맨역:강승호,김지연역:솔빈,오희정역:박주희"
20210401,20210401,SBS,083644,090757,불새2020,,114회,전국,003113,드라마&영화,드라마,아침드라마,2.19515,1.14653,1.22339,2.12443,3.66835,3.58964,5.80932,0.73162,2.55987,0.37169,2.34962,3.36497,4.88439,6.7764,"이지은역:홍수아,장세훈역:이재우,서정민역:서하준,미란역:박영린,최명화역:성현아,신아준역:홍석,강사장역:강성진,서은주역:이청미,서희수역:진미령,조현민역:김승현,박광철역:김병춘,남복자역:옥지영,김호진역:김호창,한나경역:오초희,서문수역:김종석,조현숙역:양혜진,장지욱역:신성균,이상범역:최령,이영은역:정서하,여진역:유이준,유나역:진유나,이안역:한민엽,최혜선역:최상아,김과장역:임정옥,대니역:박기표,서정인역:서하준"
20210401,20210401,SBS,123045,130727,펜트하우스2,<1부>,11회,전국,003642,드라마&영화,드라마,미니시리즈,0.27827,0.11157,0.21195,0.89504,0.57723,0.58088,0.88789,0.0406,0.13153,0.59984,0.46144,0.60986,1.14407,1.13798,"오윤희역:유진,천서진역:김소연,심수련역:이지아,주단태역:엄기준,강마리역:신은경,이규진역:봉태규,하윤철역:윤종훈,로건리역:박은석,고상아역:윤주희,마두기역:하도권,진분홍역:안연홍,양미옥역:김로사,조비서역:김동규,도비서역:김도현,배로나역:김현수,유제니역:진지희,주석훈역:김영대,민설아역:조수민,주석경역:한지현,하은별역:최예빈,이민혁역:이태빈,주혜인역:나소예,천서영역:신서현,나애교역:이지아"
