BRDCST_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20200801,tvN,242929,255323,사이코지만괜찮아,,13회,전국,012354,드라마&영화,드라마,미니시리즈,0.03015,0.08295,0.44544,0.63439,0.30874,0.69965,0.2864,0,0.29366,0.06531,0.77021,2.06727,0.44397,0.30059,"문강태역:김수현,고문영역:서예지,문상태역:오정세,남주리역:박규영,이상인역:김주헌,조재수역:강기둥,오지왕역:김창완,강순덕역:김미경,박행자역:장영남,선별역:장규리,권민석역:서준,오차용역:최우성,고대환역:이얼,간필옹역:김기천,주정태역:정재광,이아름역:지혜원,박옥란역:강지은,유선해역:주인영,강은자역:배해선,유승재역:박진주,문강태어린시절역:문우진,고문영어린시절역:김수인,권기도역:곽동연,훈남CEO역:최다니엘"
20200801,국방TV,020000,020055,바람은불어도,,196회,전국,000055,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"최수종,유호정,윤손하,송나영,송기윤,나문희"
20200801,국방TV,240017,242804,바람은불어도,,195회,전국,002747,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0.00257,0,0,0,0,0.02562,0,0.00368,"최수종,유호정,윤손하,송나영,송기윤,나문희"
20200801,국방TV,243034,245703,바람은불어도,,196회,전국,002629,드라마&영화,드라마,미니시리즈,0,0,0,0.0122,0,0,0,0,0,0,0,0.0138,0,0,"최수종,유호정,윤손하,송나영,송기윤,나문희"
20200801,국방TV,250018,252929,바람은불어도,,197회,전국,002911,드라마&영화,드라마,미니시리즈,0,0,0,0.15862,0,0,0,0,0,0,0,0,0.00295,0,"최수종,유호정,윤손하,송나영,송기윤,나문희"
20200801,국방TV,253044,255718,바람은불어도,,198회,전국,002634,드라마&영화,드라마,미니시리즈,0,0,0,0.15862,0,0.01064,0,0,0,0,0,0,0.0203,0,"최수종,유호정,윤손하,송나영,송기윤,나문희"
20200801,OCN Movies,074038,084123,트레인,,5회,전국,010045,드라마&영화,드라마,미니시리즈,0,0,0,0,0.06233,0.15867,0.12301,0,0,0.06775,0.01259,0.01919,0.17204,0.00371,"서도원역:윤시윤,한서경역:경수진,이정민역:신소율,오미숙역:이항나,서재철역:남문철,우재혁역:조완기,김진우역:김동영,조영란역:윤복인,이성욱역:차엽,한규태역:김진서,서도원역:윤시윤,한서경역:경수진,이정민역:신소율,오미숙역:이항나,서재철역:남문철,우재혁역:조완기,강준영역:백재우,김진우역:김동영,조영란역:윤복인,이성욱역:차엽,석민준역:최승윤"
20200801,OCN Movies,090031,100043,트레인,,6회,전국,010012,드라마&영화,드라마,미니시리즈,0,0,0,0.00414,0.00929,0.51024,0.02811,0,0,0.17479,0.00255,0.01634,0.11633,0.02134,"서도원역:윤시윤,한서경역:경수진,이정민역:신소율,오미숙역:이항나,서재철역:남문철,우재혁역:조완기,김진우역:김동영,조영란역:윤복인,이성욱역:차엽,한규태역:김진서,서도원역:윤시윤,한서경역:경수진,이정민역:신소율,오미숙역:이항나,서재철역:남문철,우재혁역:조완기,강준영역:백재우,김진우역:김동영,조영란역:윤복인,이성욱역:차엽,석민준역:최승윤"
20200801,AXN,071748,082020,연애시대,,15회,전국,010232,드라마&영화,드라마,미니시리즈,0,0,0,0.00823,0,0.0784,0.12489,0,0,0,0.08091,0.04571,0.07557,0.06022,"유은호역:손예진,이동진역:감우성,유지호역:이하나,공준표역:공형진,민현중역:이진욱,정유경역:문정희,김미연역:오윤아,나유리역:하재숙,유기영역:김갑수,조은솔역:진지희"
20200801,AXN,084246,094008,연애시대,,16회,전국,005722,드라마&영화,드라마,미니시리즈,0.03796,0,0.05026,0.03309,0,0.04574,0.03643,0.01166,0,0.01793,0.01371,0.08081,0.03811,0.04466,"유은호역:손예진,이동진역:감우성,유지호역:이하나,공준표역:공형진,민현중역:이진욱,정유경역:문정희,김미연역:오윤아,나유리역:하재숙,유기영역:김갑수,조은솔역:진지희"
20200801,AXN,095938,110408,출사표,,7회,전국,010430,드라마&영화,드라마,미니시리즈,0.02415,0,0,0.02023,0.0182,0.05727,0.02101,0,0,0,0.00709,0.0429,0,0.05149,"구세라역:나나,서공명역:박성훈,윤희수역:유다인,김민재역:한준우,조맹덕역:안내상,심장양역:서진원,장하운역:한동규,시단규역:이창직,원소정역:배해선,허덕구역:이서환,구영태역:안길강,김삼숙역:장혜진,권우영역:김미수,장한비역:신도현,김자룡역:최고,봉추산역:윤주상,고동찬역:오동민,양내성역:유성주,이대철역:박성근,정용규역:김현목"
20200801,AXN,111808,122226,출사표,,8회,전국,010418,드라마&영화,드라마,미니시리즈,0,0.00853,0,0.00388,0.07197,0.06743,0.05037,0,0.00946,0,0,0.00311,0,0.05642,"구세라역:나나,서공명역:박성훈,윤희수역:유다인,김민재역:한준우,조맹덕역:안내상,심장양역:서진원,장하운역:한동규,시단규역:이창직,원소정역:배해선,허덕구역:이서환,구영태역:안길강,김삼숙역:장혜진,권우영역:김미수,장한비역:신도현,김자룡역:최고,봉추산역:윤주상,고동찬역:오동민,양내성역:유성주,이대철역:박성근,정용규역:김현목"
20200801,AXN,140047,150502,출사표,,7회,전국,010415,드라마&영화,드라마,미니시리즈,0,0,0,0,0.03055,0.0048,0.03399,0,0,0,0,0,0.05452,0.03629,"구세라역:나나,서공명역:박성훈,윤희수역:유다인,김민재역:한준우,조맹덕역:안내상,심장양역:서진원,장하운역:한동규,시단규역:이창직,원소정역:배해선,허덕구역:이서환,구영태역:안길강,김삼숙역:장혜진,권우영역:김미수,장한비역:신도현,김자룡역:최고,봉추산역:윤주상,고동찬역:오동민,양내성역:유성주,이대철역:박성근,정용규역:김현목"
20200801,AXN,152112,162445,출사표,,8회,전국,010333,드라마&영화,드라마,미니시리즈,0,0.12701,0,0,0.09097,0.063,0.12386,0,0,0,0,0,0.1578,0.06259,"구세라역:나나,서공명역:박성훈,윤희수역:유다인,김민재역:한준우,조맹덕역:안내상,심장양역:서진원,장하운역:한동규,시단규역:이창직,원소정역:배해선,허덕구역:이서환,구영태역:안길강,김삼숙역:장혜진,권우영역:김미수,장한비역:신도현,김자룡역:최고,봉추산역:윤주상,고동찬역:오동민,양내성역:유성주,이대철역:박성근,정용규역:김현목"
20200801,AXN,183711,194126,출사표,,7회,전국,010415,드라마&영화,드라마,미니시리즈,0,0,0,0,0.02559,0,0.01501,0,0,0,0,0,0.00758,0.01563,"구세라역:나나,서공명역:박성훈,윤희수역:유다인,김민재역:한준우,조맹덕역:안내상,심장양역:서진원,장하운역:한동규,시단규역:이창직,원소정역:배해선,허덕구역:이서환,구영태역:안길강,김삼숙역:장혜진,권우영역:김미수,장한비역:신도현,김자룡역:최고,봉추산역:윤주상,고동찬역:오동민,양내성역:유성주,이대철역:박성근,정용규역:김현목"
20200801,AXN,195811,210229,출사표,,8회,전국,010418,드라마&영화,드라마,미니시리즈,0,0.00809,0,0,0,0.08582,0.05088,0,0.01023,0.00583,0,0.00692,0,0.07359,"구세라역:나나,서공명역:박성훈,윤희수역:유다인,김민재역:한준우,조맹덕역:안내상,심장양역:서진원,장하운역:한동규,시단규역:이창직,원소정역:배해선,허덕구역:이서환,구영태역:안길강,김삼숙역:장혜진,권우영역:김미수,장한비역:신도현,김자룡역:최고,봉추산역:윤주상,고동찬역:오동민,양내성역:유성주,이대철역:박성근,정용규역:김현목"
20200801,AXN,212057,222327,연애시대,,15회,전국,010230,드라마&영화,드라마,미니시리즈,0,0.05895,0.01015,0,0.00805,0.01934,0.03138,0.02173,0.00712,0,0.00743,0.0059,0.00601,0.02754,"유은호역:손예진,이동진역:감우성,유지호역:이하나,공준표역:공형진,민현중역:이진욱,정유경역:문정희,김미연역:오윤아,나유리역:하재숙,유기영역:김갑수,조은솔역:진지희"
