BRDCST_DE,BRDCST_END_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20210701,20210701,OBS,181957,192305,이산,,2회,전국,010308,드라마&영화,드라마,주간연속극,0,0.04726,0.00442,0.01748,0,0.0036,0.08901,0,0.02843,0.00449,0.0203,0,0.14141,0.22593,"정조이산역:이서진,성송연역:한지민,영조역:이순재,정순왕후역:김여진,화완옹주역:성현아,정후겸역:조연우,박대수역:이종수,효의왕후역:박은혜,혜경궁홍씨역:견미리,사도세자역:이창훈,홍국영역:한상진,최석주역:조경환,채제공역:한인수,정약용역:송창의,장태우역:이재용,민주식역:정호근,박제가역:정재곤,남사초역:맹상훈,박달호역:이희도,김정금상궁역:김소이,강미비상궁역:이숙,원빈홍씨역:지성원,화빈윤씨역:유연지,박영문역:신국,초비역:이도은,이천역:지상렬,탁지수역:유민혁,이산어린시절역:박지빈,성송연어린시절역:이한나,박대수어린시절역:권오민,정후겸어린시절역:이인성"
20210701,20210702,OBS,235819,005526,김수로,,16회,전국,005707,드라마&영화,드라마,주간연속극,0,0,0,0,0.17249,0.03844,0.03846,0,0.0087,0,0.0131,0,0,0.04581,"글윤혜숙,그림오윤화,출판사계절2014.04.30.,리뷰18건,도서9,720원판매처 6건,e북5,490원판매처 5건,저자김소은,출판아롬주니어2020.11.02.,도서10,800원판매처 6건,저자김행수,출판말벗2020.11.18.,도서18,000원판매처 6건,글박영규,그림권송이,출판주니어김영사2010.07.22.,리뷰13건,도서8,010원판매처 7건,저자김현옥,출판아보세2015.12.21.,리뷰4건,도서5,400원판매처 5건,저자역:사인물편찬위원회,출판역:사디딤돌2009.06.30.,도서7,650원판매처 7건,e북5,350원판매처 4건,저자일연,출판삼성비엔씨2018.11.20.,e북8,100원판매처 1건,글안형모,그림어숙일,출판재미북스2010.06.04.,리뷰2건,e북4,280원판매처 1건,저자김병모,출판푸른숲1999.04.27.,리뷰3건,저자김경민,출판눈과마음2010.06.10.,리뷰1건,저자김호경,출판이레2010.10.25.,리뷰6건,글일연,그림이은경,출판킹덤하우스2010.10.10.,저자윤혜숙지음, 오윤화,출판사계절2017.04.03.,도서28,000원판매처 3건,글이승진,그림정석호,출판학산문화사2010.05.25.,저자김병모,출판조선일보사1994.06.01.,리뷰4건"
20210701,20210701,JTBC,205511,220056,월간집,,6회,전국,010545,드라마&영화,드라마,미니시리즈,0.11895,0.95129,0.33516,0.01888,1.36636,1.6404,0.52122,0,1.07935,0.26046,0.50562,1.31796,1.71105,1.01438,"나영원역:정소민,유자성역:김지석,신겸역:정건주,여의주역:채정안,최고역:김원해,남상순역:안창환,육미라역:이화겸,계주희역:안현호,장찬역:윤지온"
20210702,20210702,TV CHOSUN,015714,015959,결혼작사이혼작곡2,,5회,전국,000245,드라마&영화,드라마,주말연속극,0,0,0.89081,0.33413,0.1895,0.89296,0.37191,0,0,0,0.14308,0.24408,0.95041,0.64375,"판사현역:성훈,신유신역:이태곤,사피영역:박주미,부혜령역:이가령,송원역:이민영,이시은역:전수경,박해륜역:전노민,판문호역:김응수,김동미역:김보연,신기림역:노주현,모서향역:이효춘,소예정역:이종남,서반역:문성호,서동마역:부배,아미역:송지인,남가빈역:임혜영,조웅역:윤서현,박향기역:전혜원,박우람역:임한빈,신지아역:박서경,지수희역:윤해영"
20210701,20210701,tvN,180017,190444,간떨어지는동거,,11회,전국,010427,드라마&영화,드라마,미니시리즈,0.41606,0.74351,0.17887,0.5329,0.90666,0.2767,0.34247,0.74384,0.9347,0.1257,1.14355,1.53542,0.59754,0.36224,"신우여역:장기용,이담역:혜리,양혜선역:강한나,도재진역:김도완,계선우역:배인혁,이단역:최우성,계서우역:김도연,최수경역:박경혜,정석역:김강민,김무근역:박원호,빈대훈역:이풍운,전다영역:방은정,서진역:강나루,산신역:고경표"
20210701,20210701,tvN,192213,204332,슬기로운의사생활시즌2,,2회,전국,012119,드라마&영화,드라마,미니시리즈,0.85549,0.6636,0.73033,0.88076,1.49864,1.47666,0.38818,1.08475,1.23088,0.73483,0.83621,2.89646,1.25794,0.34325,"이익준역:조정석,안정원역:유연석,김준완역:정경호,양석형역:김대명,채송화역:전미도,장겨울역:신현빈,종세혁역:전광진,황지우역:이정원,김건역:이종원,송수빈역:김수진,이영하역:이노아,김재환역:이달,국해성역:이혜은,함덕주역:김비비,이익순역:곽선영,이우주역:김준,왕이모역:이수미,한현희역:이지원,김다영역:주보비,정로사역:김해숙,주종수역:김갑수,도재학역:정문성,임창민역:김강민,천명태역:최영우,소이현역:윤혜리,추민하역:안은진,명은원역:김혜인,한승주역:김지성,은선진역:설유진,조영혜역:문희경,윤신혜역:박지연,용석민역:문태유,허선빈역:하윤경,최성영역:이찬형,민기준역:서진원,황재신역:양조아,봉광현역:최영준,강소예역:이세희,선우희수역:박한솔,장윤복역:조이현,장홍도역:배현성,주전역:조승연,권순정역:홍석빈,이지훈역:이지훈,황배진역:황배진"
20210701,20210701,tvN,205936,223922,슬기로운의사생활시즌2,,3회,전국,013946,드라마&영화,드라마,미니시리즈,8.70964,5.13493,3.18036,6.8055,9.24596,7.59745,3.11899,7.45692,7.80026,6.48821,11.34484,17.5255,11.5633,3.43487,"이익준역:조정석,안정원역:유연석,김준완역:정경호,양석형역:김대명,채송화역:전미도,장겨울역:신현빈,종세혁역:전광진,황지우역:이정원,김건역:이종원,송수빈역:김수진,이영하역:이노아,김재환역:이달,국해성역:이혜은,함덕주역:김비비,이익순역:곽선영,이우주역:김준,왕이모역:이수미,한현희역:이지원,김다영역:주보비,정로사역:김해숙,주종수역:김갑수,도재학역:정문성,임창민역:김강민,천명태역:최영우,소이현역:윤혜리,추민하역:안은진,명은원역:김혜인,한승주역:김지성,은선진역:설유진,조영혜역:문희경,윤신혜역:박지연,용석민역:문태유,허선빈역:하윤경,최성영역:이찬형,민기준역:서진원,황재신역:양조아,봉광현역:최영준,강소예역:이세희,선우희수역:박한솔,장윤복역:조이현,장홍도역:배현성,주전역:조승연,권순정역:홍석빈,이지훈역:이지훈,황배진역:황배진"
20210701,20210701,tvN,224923,235635,간떨어지는동거,,12회,전국,010712,드라마&영화,드라마,미니시리즈,1.88612,1.53335,1.29306,1.74619,3.57091,2.18584,0.73189,0.08627,2.60559,2.22084,2.68298,4.72373,3.73305,0.8419,"신우여역:장기용,이담역:혜리,양혜선역:강한나,도재진역:김도완,계선우역:배인혁,이단역:최우성,계서우역:김도연,최수경역:박경혜,정석역:김강민,김무근역:박원호,빈대훈역:이풍운,전다영역:방은정,서진역:강나루,산신역:고경표"
20210702,20210702,tvN,001806,015730,슬기로운의사생활시즌2,,3회,전국,013924,드라마&영화,드라마,미니시리즈,0,0.28863,0.67208,0.64418,1.59587,1.27618,0.42144,0,0.94475,0.28197,0.79262,2.67134,2.27816,0.51308,"이익준역:조정석,안정원역:유연석,김준완역:정경호,양석형역:김대명,채송화역:전미도,장겨울역:신현빈,종세혁역:전광진,황지우역:이정원,김건역:이종원,송수빈역:김수진,이영하역:이노아,김재환역:이달,국해성역:이혜은,함덕주역:김비비,이익순역:곽선영,이우주역:김준,왕이모역:이수미,한현희역:이지원,김다영역:주보비,정로사역:김해숙,주종수역:김갑수,도재학역:정문성,임창민역:김강민,천명태역:최영우,소이현역:윤혜리,추민하역:안은진,명은원역:김혜인,한승주역:김지성,은선진역:설유진,조영혜역:문희경,윤신혜역:박지연,용석민역:문태유,허선빈역:하윤경,최성영역:이찬형,민기준역:서진원,황재신역:양조아,봉광현역:최영준,강소예역:이세희,선우희수역:박한솔,장윤복역:조이현,장홍도역:배현성,주전역:조승연,권순정역:홍석빈,이지훈역:이지훈,황배진역:황배진"
20210701,20210701,OCN Movies,142931,153801,보이스시즌4,,3회,전국,010830,드라마&영화,드라마,미니시리즈,0,0,0,0,0.12549,0.0143,0.00328,0,0,0.18993,0,0,0.06119,0.1157,"데릭조역:송승헌,강권주역:이하나,동방민역:이규형,박은수역:손은서,심대식역:백성현,박중기역:김중기,구광수역:송부건,한우주역:강승윤,채드역:한종훈,닉역:모리스"
20210701,20210701,OCN Movies,154809,165153,보이스시즌4,,4회,전국,010344,드라마&영화,드라마,미니시리즈,0.05357,0.02535,0,0.02452,0.40538,0.02279,0.13855,0,0.02477,0,0,0.02415,0.05156,0.14854,"데릭조역:송승헌,강권주역:이하나,동방민역:이규형,박은수역:손은서,심대식역:백성현,박중기역:김중기,구광수역:송부건,한우주역:강승윤,채드역:한종훈,닉역:모리스"
20210701,20210701,AXN,111410,123250,인수대비,,53회,전국,011840,드라마&영화,드라마,주말연속극,0,0,0,0.00336,0,0.0035,0.20709,0,0,0,0.00693,0,0.05123,0.19433,"인수대비역:채시라,인수대비어린시절역:함은정,정희왕후역:김미숙,수양대군(세조)역:김영호,도원군(의경세자)역:백성현,폐비윤씨역:전혜빈,성종역:백성현,한명회역:손병호,초선역:유호린,연산군역:진태현,장녹수역:전소민,삼월역:황효은,송이(폐비윤씨)역:진지희,윤창년역:한보배,소용엄씨역:박탐희,귀인정씨역:정요숙,단종역:채상우,단종비역:조정은,간난이역:송지현,안평대군역:이광기,예종역:노영학,인혜대비역:이연두,공혜왕후역:이지우,정선군부인한씨역:김가연"
20210701,20210701,AXN,123410,140250,인수대비,,54회,전국,012840,드라마&영화,드라마,주말연속극,0.15608,0,0.00411,0.04538,0.00724,0.13483,0.12656,0.12598,0,0,0.05454,0,0.05009,0.11511,"인수대비역:채시라,인수대비어린시절역:함은정,정희왕후역:김미숙,수양대군(세조)역:김영호,도원군(의경세자)역:백성현,폐비윤씨역:전혜빈,성종역:백성현,한명회역:손병호,초선역:유호린,연산군역:진태현,장녹수역:전소민,삼월역:황효은,송이(폐비윤씨)역:진지희,윤창년역:한보배,소용엄씨역:박탐희,귀인정씨역:정요숙,단종역:채상우,단종비역:조정은,간난이역:송지현,안평대군역:이광기,예종역:노영학,인혜대비역:이연두,공혜왕후역:이지우,정선군부인한씨역:김가연"
20210701,20210701,AXN,140410,152550,우아한모녀,,35회/36회,전국,012140,드라마&영화,드라마,일일연속극,0,0,0,0.15183,0.03382,0.00984,0.03862,0,0,0,0.01502,0,0.00226,0.06097,"차미연역:최명길,한유진역:차예련,구해준역:김흥수,구재명역:김명수,서은하역:지수원,홍인철역:이훈,조윤경역:조경숙,설미향역:김보미,홍세라역:오채이,조회장역:반효정,데니정역:이해우,오비서역:이주은,한명호역:이정훈,필립역:신수오,나기주역:민준현,박원장역:최완정,김희정역:최나무,황도리(구도리)역:송민재,황자영역:이시유,마과장역:신서하,차대리역:차다영"
20210701,20210701,AXN,175510,191750,인수대비,,53회,전국,012240,드라마&영화,드라마,주말연속극,0,0,0.00344,0.06481,0,0,0.06298,0,0,0,0,0,0,0.08798,"인수대비역:채시라,인수대비어린시절역:함은정,정희왕후역:김미숙,수양대군(세조)역:김영호,도원군(의경세자)역:백성현,폐비윤씨역:전혜빈,성종역:백성현,한명회역:손병호,초선역:유호린,연산군역:진태현,장녹수역:전소민,삼월역:황효은,송이(폐비윤씨)역:진지희,윤창년역:한보배,소용엄씨역:박탐희,귀인정씨역:정요숙,단종역:채상우,단종비역:조정은,간난이역:송지현,안평대군역:이광기,예종역:노영학,인혜대비역:이연두,공혜왕후역:이지우,정선군부인한씨역:김가연"
20210701,20210701,AXN,191910,204150,인수대비,,54회,전국,012240,드라마&영화,드라마,주말연속극,0.07582,0,0.12117,0.05618,0.00416,0.00678,0.11046,0,0.08275,0,0.04505,0.02797,0,0.14143,"인수대비역:채시라,인수대비어린시절역:함은정,정희왕후역:김미숙,수양대군(세조)역:김영호,도원군(의경세자)역:백성현,폐비윤씨역:전혜빈,성종역:백성현,한명회역:손병호,초선역:유호린,연산군역:진태현,장녹수역:전소민,삼월역:황효은,송이(폐비윤씨)역:진지희,윤창년역:한보배,소용엄씨역:박탐희,귀인정씨역:정요숙,단종역:채상우,단종비역:조정은,간난이역:송지현,안평대군역:이광기,예종역:노영학,인혜대비역:이연두,공혜왕후역:이지우,정선군부인한씨역:김가연"
20210701,20210701,AXN,204310,220350,우아한모녀,,35회/36회,전국,012040,드라마&영화,드라마,일일연속극,0.00677,0,0.04966,0.03102,0,0.00215,0.00657,0,0,0,0.0045,0,0.00133,0.02023,"차미연역:최명길,한유진역:차예련,구해준역:김흥수,구재명역:김명수,서은하역:지수원,홍인철역:이훈,조윤경역:조경숙,설미향역:김보미,홍세라역:오채이,조회장역:반효정,데니정역:이해우,오비서역:이주은,한명호역:이정훈,필립역:신수오,나기주역:민준현,박원장역:최완정,김희정역:최나무,황도리(구도리)역:송민재,황자영역:이시유,마과장역:신서하,차대리역:차다영"
20210701,20210701,CHING,020000,022351,찬란한유산,,22회,전국,002351,드라마&영화,드라마,주말연속극,0,0,0,0.04844,0,0.00273,0.12656,0,0,0,0,0,0.07148,0.02469,"고은성역:한효주,선우환역:이승기,유승미역:문채원,박준세역:배수빈,백성희역:김미숙,고평중역:전인택,고은우역:연준석,장숙자역:반효정,오영란역:유지인,선우정역:한예원,박태수역:최정우,표성철역:이승형,이형진역:김재승,이혜리역:민영원,정인영역:손여은,진영석역:정석원,이준형역:백승현"
20210701,20210701,CHING,023642,034048,달의연인-보보경심:려,,13회,전국,010406,드라마&영화,드라마,주간연속극,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4황자왕소역:이준기,해수역:이지은,8황자왕욱역:강하늘,3황자왕요역:홍종현,13황자왕욱역:남주혁,10황자왕은역:백현,14황자왕정역:지수,9황자왕원역:윤선우,정윤왕무역:김산호,최지몽역:김성균,황보연화역:강한나,태조왕건역:조민기,황후유씨역:박지영,황후황보씨,박수경역:성동일,오상궁역:우희진,해씨부인역:박시은,채령역:진기주,우희역:서현,박순덕역:지헤라,박영규역:최병모,왕식렴역:박정학"
20210701,20210701,CHING,034759,045538,달의연인-보보경심:려,,14회,전국,010739,드라마&영화,드라마,주간연속극,0,0,0.00659,0,0.00505,0.00314,0.01665,0,0,0,0.00316,0,0.04037,0.00218,"4황자왕소역:이준기,해수역:이지은,8황자왕욱역:강하늘,3황자왕요역:홍종현,13황자왕욱역:남주혁,10황자왕은역:백현,14황자왕정역:지수,9황자왕원역:윤선우,정윤왕무역:김산호,최지몽역:김성균,황보연화역:강한나,태조왕건역:조민기,황후유씨역:박지영,황후황보씨,박수경역:성동일,오상궁역:우희진,해씨부인역:박시은,채령역:진기주,우희역:서현,박순덕역:지헤라,박영규역:최병모,왕식렴역:박정학"
20210701,20210701,CHING,114833,125425,찬란한유산,,23회,전국,010552,드라마&영화,드라마,주말연속극,0,0,0,0,0,0,0.06228,0,0,0,0,0.18342,0.1124,0.00096,"고은성역:한효주,선우환역:이승기,유승미역:문채원,박준세역:배수빈,백성희역:김미숙,고평중역:전인택,고은우역:연준석,장숙자역:반효정,오영란역:유지인,선우정역:한예원,박태수역:최정우,표성철역:이승형,이형진역:김재승,이혜리역:민영원,정인영역:손여은,진영석역:정석원,이준형역:백승현"
20210701,20210701,CHING,131021,141614,찬란한유산,,24회,전국,010553,드라마&영화,드라마,주말연속극,0,0,0,0.03403,0,0,0.06888,0,0,0,0,0.19946,0,0.00284,"고은성역:한효주,선우환역:이승기,유승미역:문채원,박준세역:배수빈,백성희역:김미숙,고평중역:전인택,고은우역:연준석,장숙자역:반효정,오영란역:유지인,선우정역:한예원,박태수역:최정우,표성철역:이승형,이형진역:김재승,이혜리역:민영원,정인영역:손여은,진영석역:정석원,이준형역:백승현"
20210701,20210701,CHING,143039,153258,달의연인-보보경심:려,,15회,전국,010219,드라마&영화,드라마,주간연속극,0,0,0,0.04343,0,0,0.04076,0,0,0,0,0.12019,0.09298,0.03211,"4황자왕소역:이준기,해수역:이지은,8황자왕욱역:강하늘,3황자왕요역:홍종현,13황자왕욱역:남주혁,10황자왕은역:백현,14황자왕정역:지수,9황자왕원역:윤선우,정윤왕무역:김산호,최지몽역:김성균,황보연화역:강한나,태조왕건역:조민기,황후유씨역:박지영,황후황보씨,박수경역:성동일,오상궁역:우희진,해씨부인역:박시은,채령역:진기주,우희역:서현,박순덕역:지헤라,박영규역:최병모,왕식렴역:박정학"
20210701,20210701,CHING,154655,164854,달의연인-보보경심:려,,16회,전국,010159,드라마&영화,드라마,주간연속극,0,0,0,0,0,0.01721,0.00082,0,0,0.07185,0.04313,0.02585,0,0.0153,"4황자왕소역:이준기,해수역:이지은,8황자왕욱역:강하늘,3황자왕요역:홍종현,13황자왕욱역:남주혁,10황자왕은역:백현,14황자왕정역:지수,9황자왕원역:윤선우,정윤왕무역:김산호,최지몽역:김성균,황보연화역:강한나,태조왕건역:조민기,황후유씨역:박지영,황후황보씨,박수경역:성동일,오상궁역:우희진,해씨부인역:박시은,채령역:진기주,우희역:서현,박순덕역:지헤라,박영규역:최병모,왕식렴역:박정학"
20210701,20210702,CHING,235935,010528,찬란한유산,,23회,전국,010553,드라마&영화,드라마,주말연속극,0,0,0,0,0,0,0.02789,0,0,0,0,0,0.01287,0.00885,"고은성역:한효주,선우환역:이승기,유승미역:문채원,박준세역:배수빈,백성희역:김미숙,고평중역:전인택,고은우역:연준석,장숙자역:반효정,오영란역:유지인,선우정역:한예원,박태수역:최정우,표성철역:이승형,이형진역:김재승,이혜리역:민영원,정인영역:손여은,진영석역:정석원,이준형역:백승현"
20210702,20210702,CHING,012120,015959,찬란한유산,,24회,전국,003839,드라마&영화,드라마,주말연속극,0,0,0,0.02719,0.01617,0,0.04164,0,0.01542,0,0,0.01461,0,0.00285,"고은성역:한효주,선우환역:이승기,유승미역:문채원,박준세역:배수빈,백성희역:김미숙,고평중역:전인택,고은우역:연준석,장숙자역:반효정,오영란역:유지인,선우정역:한예원,박태수역:최정우,표성철역:이승형,이형진역:김재승,이혜리역:민영원,정인영역:손여은,진영석역:정석원,이준형역:백승현"
20210701,20210701,CNTV,021038,025803,불멸의이순신,,61회,전국,004725,드라마&영화,드라마,주간연속극,0,0,0,0.10155,0,0.00349,0.02172,0,0,0,0,0,0,0,"이순신역:김명민,원균역:최재성,유성룡역:이재룡,권준역:박찬환,정운역:안승훈,와키자카야스하루역:김명수,도요토미히데요시역:이효정,진린역:김하균"
20210701,20210701,CNTV,030823,035509,용의눈물,,11회,전국,004646,드라마&영화,드라마,주간연속극,0,0,0.00215,0.09222,0.04384,0.03226,0.1406,0,0,0.03593,0.06891,0.08439,0.04255,0.12595,"유동근,최명길,이민우,안재모,김무생,김혜리"
20210701,20210701,CNTV,040608,045303,용의눈물,,12회,전국,004655,드라마&영화,드라마,주간연속극,0,0,0,0.03488,0,0.032,0.07074,0,0.0472,0.02459,0.05683,0,0.01722,0.00288,"유동근,최명길,이민우,안재모,김무생,김혜리"
20210701,20210701,CNTV,060600,070816,동이,,3회,전국,010216,드라마&영화,드라마,주간연속극,0,0,0,0.02993,0,0.00819,0.0732,0,0,0.00568,0.10641,0.01068,0,0.08731,"동이역:한효주,숙종역:지진희,희빈장씨역:이소연,차천수역:배수빈,서용기역:정진영,인현왕후역:박하선,오태석역:정동환,심운택역:김동윤,장익헌역:이재용,정인국역:나성균,최효원역:천호진,최동주역:정성운,영달역:이광수,장희재역:김유석,설희역:김혜진,게둬라부역:정은표,오윤역:최철호,게둬라역:최수한,김환역:정인기,은금역:한다민,오태풍역:이계인,태풍처역:이숙,도승지역:신국,오호양역:여호민,황주식역:이희도,이종욱역:이정훈,홍태윤역:손일권,박도식역:최재호,시비역:오은호,미지역:최하나,정임역:정유미,애종역:강유미,동이어린시절역:김유정,명성대비역:박정수,정상궁역:김혜선,대전내관역:정선일,조상궁역:안여진,유상궁역:임성민,봉상궁역:김소이,장무열역:최종환,이금역:이형석,경종역:윤찬,김구선역:맹상훈,인원왕후역:오연서"
