BRDCST_DE,BRDCST_END_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20211201,20211201,OBS,182156,192448,그겨울바람이분다,,12회,전국,010252,드라마&영화,드라마,미니시리즈,0,0,0,0.01704,0,0.00367,0.02867,0,0.00483,0.05401,0.00612,0.04506,0.03427,0.02186,"오수역:조인성,오영역:송혜교,박진성역:김범,문희선역:정은지,왕혜지역:배종옥,조무철역:김태우,진소라역:서효림,장성역:김규철,이명호역:김영훈,손미라역:임세미,심중태역:최승경,김정현역:한정현,오영오빠역:이재우,정우역:유건,박진성아버지역:고인범,문희주역:경수진"
20211201,20211202,OBS,230430,000744,천일의약속,,9회,전국,010314,드라마&영화,드라마,미니시리즈,0,0,0.00974,0,0,0.17773,0.04432,0,0.04347,0,0,0.04126,0.09635,0.01325,"박지형역:김래원,이서연역:수애,장재민역:이상우,노향기역:정유미,강수정역:김해숙,이문권역:박유환,장명희역:문정희,이서연조카역:양한열,오현아역:이미숙,박창주역:임채무,노홍길역:박영규,고모부역:유승봉,고모역:오미연,차동철역:정준,이서연친모역:김부선,노영수역:송창의"
20211201,20211201,채널A,143809,154203,쇼윈도:여왕의집,,2회,전국,010354,드라마&영화,드라마,미니시리즈,0.07742,0,0.64968,0.03673,0.09916,0.05364,0.33548,0,0.19517,0.09261,0.14628,0.24099,0.33891,0.46251,"한선주역:송윤아,신명섭역:이성재,윤미라역:전소민,한정원역:황찬성,김강임역:문희경,차영훈역:김승수,최은경역:김해인,박예랑역:이선진,크리스티나정역:오승은,안도혁역:김영준,이준상역:김정태,미세스정역:정정아,신태용역:박상훈,신태희역:신이준,강대욱역:김병옥,탱고마스터역:정세형"
20211201,20211202,채널A,230505,001518,쇼윈도:여왕의집,,1회,전국,011013,드라마&영화,드라마,미니시리즈,0,0.01842,0.10435,0.04161,0.02893,0.15221,0.37952,0.22512,0.13153,0.1459,0.02373,0.22412,0.71067,0.71537,"한선주역:송윤아,신명섭역:이성재,윤미라역:전소민,한정원역:황찬성,김강임역:문희경,차영훈역:김승수,최은경역:김해인,박예랑역:이선진,크리스티나정역:오승은,안도혁역:김영준,이준상역:김정태,미세스정역:정정아,신태용역:박상훈,신태희역:신이준,강대욱역:김병옥,탱고마스터역:정세형"
20211202,20211202,채널A,003002,013619,쇼윈도:여왕의집,,2회,전국,010617,드라마&영화,드라마,미니시리즈,0.64635,0.09487,0.0419,0.1356,0.29298,0.18454,0.11348,0.27287,0.03431,0.05637,0.17058,0.04648,0.63476,0.31468,"한선주역:송윤아,신명섭역:이성재,윤미라역:전소민,한정원역:황찬성,김강임역:문희경,차영훈역:김승수,최은경역:김해인,박예랑역:이선진,크리스티나정역:오승은,안도혁역:김영준,이준상역:김정태,미세스정역:정정아,신태용역:박상훈,신태희역:신이준,강대욱역:김병옥,탱고마스터역:정세형"
20211201,20211201,JTBC,222715,234642,너를닮은사람,,15회,전국,011927,드라마&영화,드라마,미니시리즈,0,0.01032,0.18819,0.2568,0.93429,0.79028,0.41448,0.16286,0.38612,1.19202,1.75498,0.73864,1.9685,1.12907,"정희주역:고현정,구해원역:신현빈,서우재역:김재영,안현성역:최원영,박영선역:김보연,정선우역:신동욱,안민서역:장혜진,이형기역:홍서준,안리사역:김수안,안호수역:김동하,이동미역:박성연,구광모역:이호재,구정연역:서정연,윤상호역:김상호,이주영역:신혜지,이일성역:서진원,이정은역:김호정,윤정역:한재이,옥수역:강애심"
20211201,20211201,tvN,020000,023133,해피니스,,8회,전국,003133,드라마&영화,드라마,미니시리즈,0.51773,0,0.0429,0.14314,0.39614,0.11269,0.29377,0.18113,0,0,0.07148,0,0.13806,0.61868,"저자드로일프레리,출판다독다독2020.12.21.,리뷰17건,도서13,500원판매처 7건,저자토니셰이,출판북하우스2010.09.01.,리뷰122건,도서12,600원판매처 6건,저자오시미슈조,출판학산문화사(만화)2020.08.13.,리뷰1건,도서4,500원판매처 8건,e북3,000원판매처 1건,저자오시미슈조,출판학산문화사2017.03.28.,리뷰2건,e북3,000원판매처 1건,저자기리노나쓰오,출판창해2016.11.11.,리뷰11건,도서12,600원판매처 6건,저자어맨다탤벗,출판디자인하우스2016.06.09.,리뷰14건,도서16,200원판매처 7건,e북11,340원판매처 3건,저자오시미슈조,출판학산문화사2018.02.25.,리뷰1건,e북3,000원판매처 1건,저자오시미슈조,출판학산문화사2017.08.25.,리뷰1건,e북3,000원판매처 1건,저자이상만,출판오이코스2018.12.03.,도서13,500원판매처 7건,저자라파엘조르다노,출판북드림2019.12.23.,리뷰6건,도서11,700원판매처 7건,저자리사스월링, 랄프라자,출판종이의온도2014.09.17.,리뷰8건,저자윌퍼거슨,출판초당2005.05.10.,리뷰1건,저자김아리,출판김영사2019.08.26.,리뷰6건,저자성복순,출판빛남출판사2020.07.05.,도서9,000원판매처 2건,저자조철웅,출판자유문고2017.10.27.,리뷰1건,도서12,420원판매처 7건"
20211201,20211201,tvN,122716,132801,어사와조이,,7회,전국,010045,드라마&영화,드라마,미니시리즈,0,0,0.04249,0.11152,0.3868,0.26114,0.65696,0.96441,0.0443,0,0.19496,0.14365,0.62151,0.53445,"라이언역:옥택연,김조이역:김혜윤,조씨부인역:양희경,황보리역:채원빈,장팥순역:남미정,노추한역:주진수,육칠역:민진웅,구팔역:박강섭,광순역:이상희,박태서역:이재균,차말종역:정순원,지맹수역:김현준,강한기역:박신아,박승역:정보석,박도수역:최태환,덕봉역:배종옥,바회역:하승진,홍석기역:차엽,세자역:이준혁,왕역:조관우"
20211201,20211201,tvN,134338,144456,어사와조이,,8회,전국,010118,드라마&영화,드라마,미니시리즈,0.08299,0.30171,0.00679,0.11029,0.1594,0.45888,0.73244,0,0.55292,0.10528,0.18345,0.47479,0.23428,0.48964,"라이언역:옥택연,김조이역:김혜윤,조씨부인역:양희경,황보리역:채원빈,장팥순역:남미정,노추한역:주진수,육칠역:민진웅,구팔역:박강섭,광순역:이상희,박태서역:이재균,차말종역:정순원,지맹수역:김현준,강한기역:박신아,박승역:정보석,박도수역:최태환,덕봉역:배종옥,바회역:하승진,홍석기역:차엽,세자역:이준혁,왕역:조관우"
20211201,20211201,tvN,223616,233943,멜랑꼴리아,,7회,전국,010327,드라마&영화,드라마,미니시리즈,0,0.74822,0.12162,0.52999,2.12996,1.20516,1.52176,0.15728,0.54969,0.22608,0.97407,1.88713,1.7218,1.40982,"지윤수역:임수정,백승유역:이도현,노정아역:진경,류성재역:최대훈,성예린역:우다비,성민준역:장현성,백민식역:김호진,유혜미역:변정수,민희승역:백지원,노연우역:오혜원,노인형역:장광,지현욱역:오광록,신경인역:전국향,류현일역:한기중,김지나역:김지영,성유찬역:이유진,오진택역:손진환,최성한역:전진기,김진희역:양조아,한명진역:안상우,최시안역:신수연,조윤아역:이세나,임형빈역:이태형,장규영역:최우성,이현재역:이강지,박형도역:이상진"
20211201,20211201,AXN,050010,062350,웃어라동해야,,83회84회,전국,012340,드라마&영화,드라마,일일연속극,0,0,0,0,0.04566,0.00847,0.05348,0,0,0.00589,0.00182,0.03173,0.11507,0.16153,"동해역:지창욱,안나레이커역:도지원,이봉이역:오지은,윤새와역:박정아,이강재역:임채무,계선옥역:이보희,김준역:강석우,홍혜숙역:정애리,변술녀역:박해미,이필재역:김유석,이태훈역:알렉스,김도진역:이장우,조필용회장역:김성원,김말선역:정영숙,윤새영역:이주연,김선우역:정은우,이송이역:이준하,유진역:최윤소"
20211201,20211201,AXN,062510,074850,웃어라동해야,,85회86회,전국,012340,드라마&영화,드라마,일일연속극,0.04593,0,0,0.00523,0.05379,0.022,0.04892,0,0.0459,0,0.02103,0.02593,0.05579,0.21446,"동해역:지창욱,안나레이커역:도지원,이봉이역:오지은,윤새와역:박정아,이강재역:임채무,계선옥역:이보희,김준역:강석우,홍혜숙역:정애리,변술녀역:박해미,이필재역:김유석,이태훈역:알렉스,김도진역:이장우,조필용회장역:김성원,김말선역:정영숙,윤새영역:이주연,김선우역:정은우,이송이역:이준하,유진역:최윤소"
20211201,20211201,AXN,094010,111350,오자룡이간다,,101회/102회,전국,013340,드라마&영화,드라마,일일연속극,0,0,0.02629,0.02368,0.05199,0.04041,0.26309,0,0,0.03097,0.10735,0.00943,0.00106,0.12498,"오자룡역:이장우,나공주역:오연서,진용석역:진태현,나진주역:서현진,장백로역:장미희,나상호역:독고영재,고성실역:김혜옥,천금순역:김영옥,오만수역:한진희,오재룡역:류담,이기자역:이휘향,이기영역:조미령,김인국역:정찬,김마리역:유호린,민우역:김민수,찰스왕역:길용우,오여사역:이영란,김은희"
20211201,20211201,AXN,111510,124350,웃어라동해야,,83회/84회,전국,012840,드라마&영화,드라마,일일연속극,0,0,0,0,0.00925,0.07762,0.04441,0,0,0,0.01656,0.03125,0.01702,0.10333,"동해역:지창욱,안나레이커역:도지원,이봉이역:오지은,윤새와역:박정아,이강재역:임채무,계선옥역:이보희,김준역:강석우,홍혜숙역:정애리,변술녀역:박해미,이필재역:김유석,이태훈역:알렉스,김도진역:이장우,조필용회장역:김성원,김말선역:정영숙,윤새영역:이주연,김선우역:정은우,이송이역:이준하,유진역:최윤소"
20211201,20211201,AXN,124510,141350,웃어라동해야,,85회/86회,전국,012840,드라마&영화,드라마,일일연속극,0,0,0.03935,0,0,0.0874,0.18995,0,0.00588,0.02264,0.03727,0.07185,0.00328,0.19634,"동해역:지창욱,안나레이커역:도지원,이봉이역:오지은,윤새와역:박정아,이강재역:임채무,계선옥역:이보희,김준역:강석우,홍혜숙역:정애리,변술녀역:박해미,이필재역:김유석,이태훈역:알렉스,김도진역:이장우,조필용회장역:김성원,김말선역:정영숙,윤새영역:이주연,김선우역:정은우,이송이역:이준하,유진역:최윤소"
20211201,20211201,AXN,141510,153350,오로라공주,,143회/144회,전국,011840,드라마&영화,드라마,일일연속극,0,0.04485,0.02511,0.00227,0.16546,0.21229,0.24058,0.00911,0.12416,0.05232,0.10881,0.39212,0.16254,0.4016,"오로라역:전소민,황마마역:오창석,사임당역:서우림,왕여옥역:임예진,오왕성역:박영규,황시몽역:김보연,오금성역:손창민,황미몽역:박해미,오수성역:오대규,황자몽역:김혜은,장연실역:이상숙,이강숙역:이아현,김선미역:이현경,박지영역:정주연,박사공역:김정도,박주리역:신주아,윤해기역:김세민,나타샤역:송원근,수다역:정연주,노다지역:백옥담,설설희역:서하준,김보경역:김동화,오대산역:변희봉,설국역:임혁,안나역:김영란,숙정역:최소은,장푸르메역:김예령,이사벨역:이사벨,백도역:설운도,김주완역:강신하"
20211201,20211201,AXN,153510,170850,오자룡이간다,,101회/102회,전국,013340,드라마&영화,드라마,일일연속극,0,0.01438,0,0,0.02524,0.0471,0.02248,0,0,0,0.10417,0.08124,0.20579,0.34388,"오자룡역:이장우,나공주역:오연서,진용석역:진태현,나진주역:서현진,장백로역:장미희,나상호역:독고영재,고성실역:김혜옥,천금순역:김영옥,오만수역:한진희,오재룡역:류담,이기자역:이휘향,이기영역:조미령,김인국역:정찬,김마리역:유호린,민우역:김민수,찰스왕역:길용우,오여사역:이영란,김은희"
20211201,20211201,AXN,181010,193850,웃어라동해야,,83회/84회,전국,012840,드라마&영화,드라마,일일연속극,0,0,0,0.00112,0,0,0.09992,0,0,0,0,0.04226,0.00542,0.01589,"동해역:지창욱,안나레이커역:도지원,이봉이역:오지은,윤새와역:박정아,이강재역:임채무,계선옥역:이보희,김준역:강석우,홍혜숙역:정애리,변술녀역:박해미,이필재역:김유석,이태훈역:알렉스,김도진역:이장우,조필용회장역:김성원,김말선역:정영숙,윤새영역:이주연,김선우역:정은우,이송이역:이준하,유진역:최윤소"
20211201,20211201,AXN,194010,210850,웃어라동해야,,85회/86회,전국,012840,드라마&영화,드라마,일일연속극,0.02844,0.01781,0,0.0084,0.03677,0.04533,0.13107,0.0285,0.01328,0,0.00545,0.00985,0.01305,0.01759,"동해역:지창욱,안나레이커역:도지원,이봉이역:오지은,윤새와역:박정아,이강재역:임채무,계선옥역:이보희,김준역:강석우,홍혜숙역:정애리,변술녀역:박해미,이필재역:김유석,이태훈역:알렉스,김도진역:이장우,조필용회장역:김성원,김말선역:정영숙,윤새영역:이주연,김선우역:정은우,이송이역:이준하,유진역:최윤소"
20211201,20211201,AXN,211010,222850,오로라공주,,143회/144회,전국,011840,드라마&영화,드라마,일일연속극,0.89434,0.19359,0,0.08289,0.15355,0.13384,0.25642,0.01048,0,0.11664,0.22619,0.01419,0.25021,0.10276,"오로라역:전소민,황마마역:오창석,사임당역:서우림,왕여옥역:임예진,오왕성역:박영규,황시몽역:김보연,오금성역:손창민,황미몽역:박해미,오수성역:오대규,황자몽역:김혜은,장연실역:이상숙,이강숙역:이아현,김선미역:이현경,박지영역:정주연,박사공역:김정도,박주리역:신주아,윤해기역:김세민,나타샤역:송원근,수다역:정연주,노다지역:백옥담,설설희역:서하준,김보경역:김동화,오대산역:변희봉,설국역:임혁,안나역:김영란,숙정역:최소은,장푸르메역:김예령,이사벨역:이사벨,백도역:설운도,김주완역:강신하"
20211201,20211201,CHING,020210,030739,각시탈,,18회,전국,010529,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01362,"이강토역:주원,목단역:진세연,기무라슌지역:박기웅,채홍주역:한채아,이강산역:신현준,한씨역:송옥숙,이선역:이일재,백건역:전현,담사리역:전노민,조단장역:손병호,오동년역:이경실,신난다역:이병준,선화역:손여은,계순역:서윤아,기무라타로역:천호진,기무라켄지역:박주형,우에노히데키역:전국환,가츠야마준역:안형준,이화경역:김정난,미나미타마오역:최대훈,콘노고지역:김응수,아베신지역:윤봉길,고이소타다노부역:윤진호,타샤역:지서윤,봉실장역:백재진,메리역:장준유,노상엽역:이재원,최명섭역:권태원,우병준역:김규철,이시용역:안석환,박인삼역:김태영,조영근역:고인범,긴페이가토역:브루스칸,박성모역:방중현,수지역:오은호,제니역:양희윤,안나역:반민정,득수역:김방원,진홍역:정은별,무라야마요시오역:김명수,양백역:김명곤,동진역:박성웅,심순이역:이슬비,송기자역:최대철,카카와역:최웅,안섭역:지민,타케다산상역:이주현,민규역:박보검,카네코역:한수아"
20211201,20211201,CHING,095251,105814,각시탈,,19회,전국,010523,드라마&영화,드라마,미니시리즈,0,0,0.00203,0.06326,0.02337,0.06097,0.0032,0,0,0.07511,0.01121,0,0.0487,0,"이강토역:주원,목단역:진세연,기무라슌지역:박기웅,채홍주역:한채아,이강산역:신현준,한씨역:송옥숙,이선역:이일재,백건역:전현,담사리역:전노민,조단장역:손병호,오동년역:이경실,신난다역:이병준,선화역:손여은,계순역:서윤아,기무라타로역:천호진,기무라켄지역:박주형,우에노히데키역:전국환,가츠야마준역:안형준,이화경역:김정난,미나미타마오역:최대훈,콘노고지역:김응수,아베신지역:윤봉길,고이소타다노부역:윤진호,타샤역:지서윤,봉실장역:백재진,메리역:장준유,노상엽역:이재원,최명섭역:권태원,우병준역:김규철,이시용역:안석환,박인삼역:김태영,조영근역:고인범,긴페이가토역:브루스칸,박성모역:방중현,수지역:오은호,제니역:양희윤,안나역:반민정,득수역:김방원,진홍역:정은별,무라야마요시오역:김명수,양백역:김명곤,동진역:박성웅,심순이역:이슬비,송기자역:최대철,카카와역:최웅,안섭역:지민,타케다산상역:이주현,민규역:박보검,카네코역:한수아"
20211201,20211201,CHING,111347,121916,각시탈,,20회,전국,010529,드라마&영화,드라마,미니시리즈,0,0,0.00186,0,0.00176,0.01832,0,0,0,0.01918,0,0,0.01826,0,"이강토역:주원,목단역:진세연,기무라슌지역:박기웅,채홍주역:한채아,이강산역:신현준,한씨역:송옥숙,이선역:이일재,백건역:전현,담사리역:전노민,조단장역:손병호,오동년역:이경실,신난다역:이병준,선화역:손여은,계순역:서윤아,기무라타로역:천호진,기무라켄지역:박주형,우에노히데키역:전국환,가츠야마준역:안형준,이화경역:김정난,미나미타마오역:최대훈,콘노고지역:김응수,아베신지역:윤봉길,고이소타다노부역:윤진호,타샤역:지서윤,봉실장역:백재진,메리역:장준유,노상엽역:이재원,최명섭역:권태원,우병준역:김규철,이시용역:안석환,박인삼역:김태영,조영근역:고인범,긴페이가토역:브루스칸,박성모역:방중현,수지역:오은호,제니역:양희윤,안나역:반민정,득수역:김방원,진홍역:정은별,무라야마요시오역:김명수,양백역:김명곤,동진역:박성웅,심순이역:이슬비,송기자역:최대철,카카와역:최웅,안섭역:지민,타케다산상역:이주현,민규역:박보검,카네코역:한수아"
20211202,20211202,CHING,004548,015112,각시탈,,19회,전국,010524,드라마&영화,드라마,미니시리즈,0,0,0,0.00439,0,0.02945,0.00743,0,0,0.0159,0.02641,0,0,0,"이강토역:주원,목단역:진세연,기무라슌지역:박기웅,채홍주역:한채아,이강산역:신현준,한씨역:송옥숙,이선역:이일재,백건역:전현,담사리역:전노민,조단장역:손병호,오동년역:이경실,신난다역:이병준,선화역:손여은,계순역:서윤아,기무라타로역:천호진,기무라켄지역:박주형,우에노히데키역:전국환,가츠야마준역:안형준,이화경역:김정난,미나미타마오역:최대훈,콘노고지역:김응수,아베신지역:윤봉길,고이소타다노부역:윤진호,타샤역:지서윤,봉실장역:백재진,메리역:장준유,노상엽역:이재원,최명섭역:권태원,우병준역:김규철,이시용역:안석환,박인삼역:김태영,조영근역:고인범,긴페이가토역:브루스칸,박성모역:방중현,수지역:오은호,제니역:양희윤,안나역:반민정,득수역:김방원,진홍역:정은별,무라야마요시오역:김명수,양백역:김명곤,동진역:박성웅,심순이역:이슬비,송기자역:최대철,카카와역:최웅,안섭역:지민,타케다산상역:이주현,민규역:박보검,카네코역:한수아"
20211201,20211201,CNTV,020000,022710,연모,,14회,전국,002710,드라마&영화,드라마,미니시리즈,0,0.03183,0,0.0132,0,0,0.00793,0,0.01939,0.01833,0.0132,0.02003,0,0.00192,"이휘역:박은빈,정지운역:로운,이현역:남윤수,김가온역:최병찬,신소은역:배윤경,노하경역:정채연,한기재역:윤제문,정석조역:배수빈,혜종역:이필모,김상궁역:백현주,홍내관역:고규필,창천군역:손종학,대비역:이일화,신영수역:박원상,노학수역:정재성,양문수역:김인권,김씨부인역:박은혜,윤형설역:김재철,구별감역:허정민,중전역:손여은,제현대군역:차성제,박범두역:노상보,최만달역:김민석,창운군역:김서하,원산군역:김택,방영지역:이수민,방질금역:장세현,빈궁역:한채아,어린시절이휘역:최명빈,어린시절정지운역:고우림,어린시절이현역:최로운,어린시절홍내관역:김건"
